"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.063508183617268,0.0306021941119048,-0.123427789811009,-0.0029886539864948
"mean_beak_size_pc1",0.00501054099469783,0.102615176131963,-0.195126843563149,0.207678648939739
"mean_Tarsus_Length",-0.0852494887503363,0.116630520965675,-0.313808365091312,0.145284016194181
"mean_Wing_Length",0.00344388291158857,0.123211060663368,-0.23817952027379,0.246502019466011
"mean_Hand_Wing_Index",-0.065985301431653,0.069862342484069,-0.202111522375867,0.0707865583162492
"mean_Tail_Length",0.0642137054534167,0.0859544472398931,-0.103953228240588,0.234151866104619
"mean_Mass",0.0468198934907983,0.0837706263892757,-0.118327256078811,0.20917361908349
"mean_Habitat_Density",-0.159635483419734,0.0959040910235732,-0.349931618736491,0.0253127640969388
"mean_Migration",-0.0724637311129123,0.0898765945156062,-0.248699197093194,0.103402189320616
"mean_Brain_Mass_g",-0.0578073962224935,0.107772450370534,-0.270675687766014,0.154161413047699
"mean_clutch_size",-0.101114820912992,0.0854956510640467,-0.266629574055054,0.0671065270128968
"mean_Maximum_longevity",0.320558334288944,0.183189030373358,-0.0403900303006453,0.681037291751059
"mean_GenLength",-0.298481070124472,0.224899221249647,-0.744767870925985,0.143579189171813
"mean_Range_Size",0.0343153164763589,0.0259776231429842,-0.0165787324970191,0.0847886114829666
"mean_Annualtemp",0.00164123908050089,0.00593016454580505,-0.0101103416911912,0.0132035630877648
"mean_AnnualPrecipitation",0.0349268871332454,0.0694580614335783,-0.0987235256403011,0.172608138650137
"mean_Abundance_estimate_1_1_matched",0.0103887296918026,0.0150861019710682,-0.0188525226502511,0.0401892627273583
"mean_Latitude_span",-0.0917903175748647,0.0583969043282274,-0.20754570827732,0.0252010055203209
"mean_Centroid_Latitude",0.0296731865877003,0.0394893109187952,-0.0472968181525231,0.106791781144456
"mean_Centroid_Longitude",0.000312312789400061,0.000416139652551083,-0.000497964317045057,0.00112593328973847
"mean_devmode",-0.038892329510061,0.0487830264665424,-0.134800284594772,0.0558969559501943
