"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0251908224013124,0.0455886010369398,-0.11313447582181,0.0656052058865977
"mean_beak_size_pc1",0.0659518743241272,0.14397743766868,-0.217114168317997,0.347716064700359
"mean_Tarsus_Length",-0.183567842517938,0.166144735439056,-0.517116374748355,0.14236454660852
"mean_Wing_Length",0.160360816616003,0.164536304116847,-0.16128223907671,0.487484006684255
"mean_Hand_Wing_Index",-0.0945597826310612,0.0870347229476499,-0.26521084708179,0.0746199811526085
"mean_Tail_Length",-0.227476672147331,0.124160247177662,-0.469651577383836,0.0167432304824648
"mean_Mass",-0.047787864217091,0.122471691351784,-0.285075791635542,0.193537480132437
"mean_Habitat_Density",-0.0514476642500599,0.161358645347243,-0.365214810845352,0.272204525525
"mean_Migration",-0.0417326211505287,0.143866938327452,-0.322010501549737,0.238978121716072
"mean_Brain_Mass_g",0.0632896581172281,0.167308485987525,-0.264118003218826,0.388217843146734
"mean_clutch_size",0.250750768462782,0.124980390908199,0.00786570188460014,0.500714873874574
"mean_Maximum_longevity",0.04416132671374,0.283826122826245,-0.505015096000573,0.604942355561264
"mean_GenLength",-0.0418870205358911,0.338202797483596,-0.707439593815305,0.620158522394243
"mean_Range_Size",-0.0478941471579201,0.0389968357417169,-0.12401954727088,0.0296512627634835
"mean_Annualtemp",0.0196365547973118,0.00910799432711457,0.00182604064584676,0.03752280781604
"mean_AnnualPrecipitation",-0.112582496633057,0.10717415834598,-0.323864405679329,0.0954108099708614
"mean_Abundance_estimate_1_1_matched",0.0076979707223873,0.0237892608739794,-0.0394531945159977,0.0541144247531905
"mean_Latitude_span",0.0780212795513922,0.0899786934262185,-0.0975815860105554,0.252500431064517
"mean_Centroid_Latitude",0.0363537375680822,0.0610790310067878,-0.0840359333706444,0.158204580848395
"mean_Centroid_Longitude",-0.00015578804887676,0.000594106572836981,-0.00131581043833599,0.00102014097782988
"mean_devmode",-0.01699296921117,0.056620219935815,-0.128055069395624,0.0930212954185907
