"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0669463431511739,0.0435595159004643,-0.0186737638316708,0.152536795288406
"mean_beak_size_pc1",-0.0824021469426802,0.141917066388572,-0.361607566527492,0.195400400384736
"mean_Tarsus_Length",0.342771617523882,0.171013206578314,0.0150384942435324,0.684059085837414
"mean_Wing_Length",-0.0426891441587101,0.163748572158044,-0.366421901110003,0.275646732978851
"mean_Hand_Wing_Index",0.146402099990764,0.0909436763900487,-0.0307583944280735,0.323552906274554
"mean_Tail_Length",0.0399346678658522,0.119935024530983,-0.194768057148368,0.275316767328823
"mean_Mass",-0.00639270049927728,0.116859388262591,-0.241790317766033,0.222751608365757
"mean_Habitat_Density",0.303348633187584,0.146804601718584,0.0195485270979715,0.595501621464697
"mean_Migration",0.00529152735697091,0.129611042082261,-0.252063370401176,0.260650145833636
"mean_Brain_Mass_g",0.189181673485821,0.153864247163724,-0.112430497371927,0.49121432896665
"mean_clutch_size",-0.0739407388156786,0.118369868893111,-0.30290044890034,0.158724376418946
"mean_Maximum_longevity",-0.0250185327843304,0.264762868523466,-0.555370100654152,0.486647527931707
"mean_GenLength",-0.261278969516867,0.322231840502428,-0.887174757246499,0.373745886788434
"mean_Range_Size",-0.0366333863093277,0.0368456338314101,-0.108342951901454,0.0361146869529837
"mean_Annualtemp",0.000499760364205405,0.00838735726080514,-0.0160177386210162,0.0169661277845645
"mean_AnnualPrecipitation",-0.000294573525632847,0.09840539541358,-0.197048361895247,0.19072718203161
"mean_Abundance_estimate_1_1_matched",-0.0154172920280766,0.021785677485695,-0.0576152433749675,0.0279869986708354
"mean_Latitude_span",0.0497243041394008,0.0832624142155848,-0.113284282097915,0.211968859039058
"mean_Centroid_Latitude",-0.0184769084059616,0.0564474948082183,-0.130355418680071,0.0929492012634619
"mean_Centroid_Longitude",0.00107745269790215,0.000570720243113748,-5.13246505635387e-05,0.0021969418766242
"mean_devmode",0.0945292655933622,0.0622262543585119,-0.0283702379514839,0.216205266068294
