"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0930385906041124,0.0486613390605435,-0.00373510398529454,0.188041219929923
"mean_beak_size_pc1",-0.174688308627431,0.161065880132528,-0.491496046729046,0.140542397374824
"mean_Tarsus_Length",-0.0035151508689313,0.189504870526113,-0.376653458850897,0.364817939138282
"mean_Wing_Length",-0.0592299671267838,0.189424233015181,-0.431389004491586,0.315234126807948
"mean_Hand_Wing_Index",0.0687783929735556,0.109039840767697,-0.145205843159469,0.281689745986854
"mean_Tail_Length",-0.0936016839726197,0.134406776610489,-0.35709212869655,0.167534816489176
"mean_Mass",0.187797798834173,0.132492246241181,-0.0747661066370018,0.449299930794021
"mean_Habitat_Density",0.091964930450649,0.152222890408745,-0.212069990268232,0.390239401067484
"mean_Migration",-0.0710551804627666,0.143875411877837,-0.356447965511831,0.211555875285691
"mean_Brain_Mass_g",0.0752955273662864,0.169522060809688,-0.257841842987681,0.405701447135344
"mean_clutch_size",0.0709930280741019,0.134836170584926,-0.19429441969618,0.333968768683615
"mean_Maximum_longevity",-0.110693561155714,0.294715548197922,-0.679675543773463,0.470218942550217
"mean_GenLength",0.183629037103729,0.359464283736413,-0.520778039619306,0.879909562987834
"mean_Range_Size",-0.0165487593924384,0.0405926918445721,-0.0949090986532584,0.0636388301098478
"mean_Annualtemp",0.00677771100176895,0.00945357484663031,-0.0115833277960111,0.0255021999038459
"mean_AnnualPrecipitation",0.0726938971377154,0.107725940301044,-0.138630245344902,0.281844466699742
"mean_Abundance_estimate_1_1_matched",0.0098938926127229,0.0244061017035212,-0.0383462938881118,0.0575310774857746
"mean_Latitude_span",0.0669725344139916,0.0912689720308215,-0.112825313003185,0.245904730600111
"mean_Centroid_Latitude",-0.00925480056771036,0.0624056917821669,-0.131732382175518,0.112774727913269
"mean_Centroid_Longitude",-0.0013853422160717,0.000646138151591588,-0.00265296827548615,-0.000104459598415193
"mean_devmode",0.10437136630439,0.0720835566399708,-0.0377865345231721,0.245667961430727
