"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0250955999498101,0.0318214107221367,-0.0377113515438338,0.0884792112848894
"mean_beak_size_pc1",-0.0370111304489894,0.103817976892591,-0.239368506070458,0.165135549638729
"mean_Tarsus_Length",-0.000534218682377817,0.116559407515694,-0.230622519337016,0.226221499417248
"mean_Wing_Length",0.0320836851957934,0.122689303046418,-0.204992973486242,0.271740104189214
"mean_Hand_Wing_Index",0.0108440901774911,0.0677895314768137,-0.121052139547449,0.142942139952422
"mean_Tail_Length",0.0358945579202395,0.0886084067438853,-0.137172537632774,0.209894304319616
"mean_Mass",0.0268412687296151,0.0877869130779436,-0.145569175522588,0.198317125413802
"mean_Habitat_Density",-0.0209713657849603,0.100956308972519,-0.216610998818928,0.182981453499835
"mean_Migration",0.0262958975894317,0.0945889932571113,-0.160271122129387,0.211138595635706
"mean_Brain_Mass_g",-0.0903763505187803,0.114223694568072,-0.312941608858451,0.13538206406339
"mean_clutch_size",-0.0173001362160248,0.0889851637961371,-0.189487265771245,0.158331065490418
"mean_Maximum_longevity",-0.1673748301354,0.197364801134994,-0.562301009503484,0.212897372234292
"mean_GenLength",0.238344235910926,0.238990915182492,-0.229960846776468,0.709456413458145
"mean_Range_Size",0.0292963937473448,0.0264004517281068,-0.0223294946768758,0.08123717375391
"mean_Annualtemp",0.000499679911709596,0.00609597373882186,-0.0114753598547841,0.0124060955559168
"mean_AnnualPrecipitation",-0.00130141221177395,0.070883465707974,-0.139665922012256,0.137118206637385
"mean_Abundance_estimate_1_1_matched",-0.00645636820364757,0.0157180209060389,-0.0371725741369295,0.0249478252963061
"mean_Latitude_span",-0.0428072366094047,0.060353838754115,-0.160554720277727,0.0761150728679403
"mean_Centroid_Latitude",0.0516304325184732,0.0408019176093095,-0.0278567007267783,0.131524079834875
"mean_Centroid_Longitude",0.000836867712927145,0.000425262290478635,1.02514461694463e-06,0.00166985840897985
"mean_devmode",-0.0985765913419412,0.046131933054357,-0.189595631783097,-0.00839517524641508
