"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0786686213467633,0.0378281601774935,0.00608713660108674,0.152586940273952
"mean_beak_size_pc1",0.0956863137598052,0.125686443309784,-0.150244124653016,0.343939011451243
"mean_Tarsus_Length",0.0893601949569911,0.142567627509073,-0.178440114209906,0.373419722861063
"mean_Wing_Length",0.0579871888236851,0.14962308683677,-0.232813631046852,0.348615567179046
"mean_Hand_Wing_Index",0.114566729214652,0.0840346628407339,-0.0502631325786272,0.279516535949299
"mean_Tail_Length",0.00909228732714866,0.107358712245391,-0.198149351928745,0.219813609405131
"mean_Mass",0.114933554175973,0.102866650899774,-0.0873267726987616,0.318678717013102
"mean_Habitat_Density",0.203686704077749,0.122282896390193,-0.0307608777559076,0.442092003188742
"mean_Migration",-0.00141711173436871,0.113888980558481,-0.226392705008879,0.222197930755967
"mean_Brain_Mass_g",-0.118042689266054,0.135523818119118,-0.378422098654839,0.152933527209116
"mean_clutch_size",0.1919522377706,0.107957403991478,-0.0173341468856459,0.404332024631957
"mean_Maximum_longevity",-0.149684129990905,0.232516753290123,-0.588814148075289,0.315464798518971
"mean_GenLength",0.17292826008329,0.281734760318584,-0.386583312241616,0.721688716575011
"mean_Range_Size",-0.00769775164408969,0.0323156104685967,-0.0713622224852544,0.0554387867464334
"mean_Annualtemp",0.00352574364665401,0.00752142336873487,-0.011059923118637,0.018288402609063
"mean_AnnualPrecipitation",0.0609783882010402,0.0870795955040848,-0.110940889373076,0.227880649695058
"mean_Abundance_estimate_1_1_matched",0.0146393734590405,0.0192079606251059,-0.0236978136107354,0.0523896258304013
"mean_Latitude_span",-0.0524721856786364,0.0722172034809171,-0.196511813494811,0.0908017209074723
"mean_Centroid_Latitude",-0.101137140743352,0.0506938748064044,-0.200943742667811,-0.00248261840616677
"mean_Centroid_Longitude",0.00123907461991196,0.000521012736572205,0.000231365941559525,0.00223909388379949
"mean_devmode",0.203689233639546,0.0569350151943359,0.0899428969660724,0.312782725149209
