"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.023121337893841,0.0403597322508398,-0.103033447175229,0.0559130292285194
"mean_beak_size_pc1",0.116442323751689,0.128887798150646,-0.133904201284211,0.369906143701575
"mean_Tarsus_Length",-0.0577053932533366,0.151270071386545,-0.348473899172535,0.245723888968994
"mean_Wing_Length",0.189268703530432,0.151528273159195,-0.104685399564074,0.487869595052914
"mean_Hand_Wing_Index",-0.0507576346418767,0.0841536687881303,-0.216953246692297,0.113130290575773
"mean_Tail_Length",-0.0133193749060373,0.110402768369535,-0.230845654673809,0.204243182519901
"mean_Mass",-0.0784265586140436,0.10797488846969,-0.289532679775905,0.133918279732623
"mean_Habitat_Density",-0.147292961925573,0.133752356366872,-0.408372229493604,0.118524612362827
"mean_Migration",-0.110457302106037,0.122563168400415,-0.3498051877369,0.129232276198765
"mean_Brain_Mass_g",0.177440385084953,0.142185074130215,-0.10009723983142,0.45993290719471
"mean_clutch_size",-0.0942028128956096,0.112282873238796,-0.315348964769418,0.128469293680411
"mean_Maximum_longevity",0.0461593693365425,0.244363678658579,-0.431289263839006,0.521258141762667
"mean_GenLength",-0.0698345563330477,0.295548460371458,-0.655008585917461,0.503293664421675
"mean_Range_Size",-0.00169547369481736,0.0335543210056876,-0.06820152524473,0.0636429213531049
"mean_Annualtemp",-0.00533537895010112,0.00783125014985481,-0.0209336814006806,0.00978533593713367
"mean_AnnualPrecipitation",-0.0477721796451203,0.0917088519889535,-0.226748249197723,0.131715472538817
"mean_Abundance_estimate_1_1_matched",0.00319874897406418,0.0200374721811611,-0.0361636203284842,0.0425325447546353
"mean_Latitude_span",-0.019881447014304,0.0766177276636732,-0.171882248147112,0.130229364871994
"mean_Centroid_Latitude",-0.0652021241267645,0.052309874484863,-0.167049075935784,0.038525608241344
"mean_Centroid_Longitude",0.000483989830767754,0.000539113904170798,-0.000579014583754647,0.00153651539207688
"mean_devmode",0.0348104395750045,0.0570357287762062,-0.0766885361168975,0.14781972754515
