"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0459153963555296,0.0721411841972024,-0.0964170184534801,0.185906513399881
"mean_beak_size_pc1",5.73708898690558e-05,0.244453492656627,-0.472717728453366,0.487818838431265
"mean_Tarsus_Length",-0.350251833803158,0.270286028819248,-0.879189924274139,0.178691716970428
"mean_Wing_Length",-0.114882828048331,0.29026816269415,-0.686279183690465,0.45989470543731
"mean_Hand_Wing_Index",0.12532383249633,0.161632245298335,-0.191988484027397,0.443744698075997
"mean_Tail_Length",0.16426057792296,0.20388630384524,-0.242047994035521,0.560479871115302
"mean_Mass",0.312044306041254,0.195708423069102,-0.0737698469950196,0.700365387190478
"mean_Habitat_Density",0.00308691676675715,0.231780645473573,-0.452070040598236,0.460357403700391
"mean_Migration",0.33179406475731,0.219689860610634,-0.0934847929725557,0.758331152421038
"mean_Brain_Mass_g",-0.1410866613777,0.257909831439207,-0.643998631343445,0.370589343146013
"mean_clutch_size",-0.0775789234929953,0.204507669382976,-0.478607855905855,0.325245155425568
"mean_Maximum_longevity",-0.621940244713548,0.447760743816457,-1.50419634133467,0.251164738947449
"mean_GenLength",0.512812712637432,0.533693603313247,-0.546817637642444,1.54827655249483
"mean_Range_Size",0.0421260757733992,0.0620904765737345,-0.0801257481375943,0.164811674655841
"mean_Annualtemp",0.0295012652052553,0.0143629274272036,0.00147491974115054,0.0580854770393187
"mean_AnnualPrecipitation",-0.0216398800177993,0.166300050851767,-0.34992862827695,0.304591347277836
"mean_Abundance_estimate_1_1_matched",-0.0110545211972367,0.0369407775208725,-0.0852446473613956,0.060769391199232
"mean_Latitude_span",-0.048917484243115,0.142220246757875,-0.330172933380214,0.229534413904829
"mean_Centroid_Latitude",-0.0081052064705698,0.0958385092916517,-0.194070859786822,0.181691367293104
"mean_Centroid_Longitude",-0.000105848271701811,0.000994768504154557,-0.00205132614372258,0.00186129438365384
"mean_devmode",0.320858436992295,0.110204548394145,0.104841002017267,0.536649789752396
