"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0297674739783729,0.0438725738422604,-0.116784052028157,0.0555075592987704
"mean_beak_size_pc1",-0.0479752002172562,0.147579955884114,-0.339938599866084,0.245446782462538
"mean_Tarsus_Length",-0.149327291718299,0.169861260603269,-0.482077085037885,0.181533824808971
"mean_Wing_Length",-0.022362196965777,0.175410274688923,-0.363650792372211,0.326917774896802
"mean_Hand_Wing_Index",0.0138681007362143,0.100666733144645,-0.184695118523053,0.207674400683393
"mean_Tail_Length",0.0443745336217027,0.121834222987358,-0.195850092541974,0.283786907842698
"mean_Mass",0.163156588185998,0.119235269737909,-0.0650539822835676,0.39851589023719
"mean_Habitat_Density",0.0163376606317881,0.141061935273411,-0.259479079750084,0.292205831933524
"mean_Migration",-0.100869391937957,0.12658192181955,-0.349917135183881,0.146086168449346
"mean_Brain_Mass_g",0.00410771761058818,0.152594652651018,-0.299379274922594,0.301050708100492
"mean_clutch_size",-0.155716146161356,0.121784777693807,-0.393605033925157,0.0861609304352649
"mean_Maximum_longevity",0.154085965159522,0.264275180156752,-0.364806932430462,0.666160988175623
"mean_GenLength",-0.290518086615936,0.320454049533218,-0.926401388764432,0.331443524674056
"mean_Range_Size",0.025211768727275,0.0363899571807793,-0.0471490265917175,0.0963148694394549
"mean_Annualtemp",0.00657428828619806,0.00826581359456645,-0.00939926289292361,0.0228304699028627
"mean_AnnualPrecipitation",0.0457572122772167,0.0992497759861711,-0.149299013175813,0.242050616515286
"mean_Abundance_estimate_1_1_matched",0.00388911063107067,0.0216998423514435,-0.0384134276583102,0.0464580447871354
"mean_Latitude_span",-0.0374619899045845,0.0810566460251668,-0.195615660000282,0.121978585915917
"mean_Centroid_Latitude",0.0257431020700455,0.0561554676784106,-0.0839570701294523,0.137047906196686
"mean_Centroid_Longitude",-0.00185868818743807,0.000588484610282518,-0.0030214982048164,-0.000701081482893
"mean_devmode",-0.00259798800802149,0.0681099299215699,-0.136725417033631,0.130353483248812
