"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",-6.77254057786606,0.253273360858977,-26.7400430700527,1.23073986875136e-65,-7.26895636514966,-6.27612479058247
"mean.beak.size.pc1",0.0164466445103874,0.100610505593904,0.163468461005168,0.870327084603468,-0.180749946453665,0.21364323547444
"mean.Tarsus.Length",-0.0921993441967479,0.116332988805816,-0.792546853160011,0.42905159141114,-0.320212002256146,0.135813313862651
"mean.Wing.Length",0.0454447332497785,0.139416363510118,0.325964127205775,0.744817933709507,-0.227811339230052,0.318700805729609
"mean.Hand.Wing.Index",-0.0388943301164632,0.0821254104351314,-0.473596782169932,0.636342865830794,-0.199860134569321,0.122071474336394
"mean.Tail.Length",-0.0895046552576853,0.0983697219336821,-0.909880128745577,0.364063285867233,-0.282309310247702,0.103299999732332
"mean.Mass",0.157983283851138,0.241425941548556,0.654375759447392,0.5136780586617,-0.315211561584032,0.631178129286308
"mean.Habitat.Density",0.17572954834023,0.0693306460294312,2.53465903470208,0.0120797433866992,0.0398414821225448,0.311617614557915
"mean.Migration",-0.00780120105260234,0.0535567002140414,-0.145662466534057,0.884345587425293,-0.112772333472123,0.0971699313669188
"mean.Brain.Mass..g.",-0.0288302457897263,0.156959640098335,-0.183679357137059,0.854465087313644,-0.336471140382463,0.27881064880301
"mean.clutch.size",-0.0743394474510033,0.0641072795172637,-1.15961007877404,0.247694016805222,-0.19998971530484,0.0513108204028335
"mean.Maximum.longevity",0.0715537646492096,0.134628484660295,0.531490529881248,0.595713063907103,-0.192318065284969,0.335425594583388
"mean.GenLength",-0.175202086317064,0.17184811248829,-1.01951708273201,0.309281794886179,-0.512024386794113,0.161620214159985
"mean.Range.Size",-0.0440699248687758,0.0820754948861589,-0.536943760496383,0.591948166218715,-0.204937894845647,0.116798045108096
"mean.Annualtemp",0.0635362533425765,0.053758401952148,1.1818850828031,0.238760104517809,-0.0418302144836335,0.168902721168787
"mean.AnnualPrecipitation",0.0105942594970464,0.0611058015822579,0.173375673384872,0.862544679509216,-0.109173111604179,0.130361630598272
"mean.Abundance.estimate.1.1.matched",-0.00997757597733957,0.0642119066287988,-0.155385138071335,0.87668619847692,-0.135832912969785,0.115877761015106
"mode.HabitatForest",0.0541773698650931,0.191881116765962,0.282348626994773,0.777990138662081,-0.321909618996192,0.430264358726379
"mode.HabitatGrassland",-0.247703561798782,0.180684046471269,-1.37092104497544,0.172051496708327,-0.601844292882468,0.106437169284904
"mode.HabitatHuman Modified",-0.304319236945137,0.386274530411015,-0.787831485087371,0.431798123111843,-1.06141731655073,0.452778842660452
"mode.HabitatMarine",-0.0296225163997929,0.183934028496689,-0.161049679833039,0.872229062331225,-0.390133212253303,0.330888179453718
"mode.HabitatRiverine",-0.266615648843717,0.249413276863724,-1.06897135628185,0.28646790316547,-0.755465671496616,0.222234373809182
"mode.HabitatShrubland",-0.0536572639878316,0.194426601523834,-0.275976968003805,0.782872141986563,-0.434733402974546,0.327418874998883
"mode.HabitatWetland",-0.0694720937373309,0.181821973227851,-0.382088547957136,0.702831880819684,-0.425843161263919,0.286898973789257
"mode.HabitatWoodland",0.114451584610114,0.19848554040779,0.576624294016444,0.564890447970337,-0.274580074589154,0.503483243809383
"mode.Primary.LifestyleAquatic",0.13567262188595,0.136310932651555,0.995317244529198,0.320875068658541,-0.131496806111097,0.402842049882997
"mode.Primary.LifestyleGeneralist",0.135895539586114,0.122967936263401,1.10512987137575,0.270530791699292,-0.105121615490152,0.376912694662379
"mode.Primary.LifestyleInsessorial",0.0911714593548594,0.104969605708439,0.868551031887223,0.386212053208238,-0.114568967833681,0.296911886543399
"mode.Primary.LifestyleTerrestrial",0.141980988699749,0.110476726949528,1.28516650176117,0.200332091544129,-0.074553396121326,0.358515373520825
"mean.Latitude.span",0.0936368071744532,0.0798600082029483,1.17251186521912,0.242491123387948,-0.0628888089033254,0.250162423252232
"mean.Centroid.Latitude",0.0307542111898747,0.0477218354615385,0.644447366544841,0.520079347993095,-0.0627805863147407,0.12428900869449
"mean.Centroid.Longitude",-0.107894001938229,0.0445968466169475,-2.41931908022456,0.0165124404414191,-0.195303821307446,-0.0204841825690121
