"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",-0.00984435692826702,0.0238222740315531,-0.413241696205322,0.679908130050752,-0.0565360140301112,0.0368473001735772
"mean.beak.size.pc1",0.00212071319730331,0.00999015607023267,0.212280286953907,0.832122079756308,-0.0174599927003527,0.0217014190949593
"mean.Tarsus.Length",-0.00780913425249227,0.0112727092686738,-0.692746886872477,0.489337095892246,-0.0299036444190929,0.0142853759141083
"mean.Wing.Length",-0.00909625687182202,0.0133437649039801,-0.681685936261426,0.496290063069152,-0.035250036083623,0.0170575223399789
"mean.Hand.Wing.Index",0.000667042697253194,0.0076880360523889,0.0867637316874865,0.930953153328586,-0.0144015079654291,0.0157355933599354
"mean.Tail.Length",0.0120463916936099,0.00979291805516898,1.2301125799017,0.220216884115988,-0.0071477276945213,0.0312405110817411
"mean.Mass",0.00688598771483665,0.0252621103450171,0.272581649782671,0.785478826793397,-0.0426277485613969,0.0563997239910702
"mean.Habitat.Density",-0.00256733966389965,0.00740793607276695,-0.346566120263605,0.729311168316604,-0.0170868943665229,0.0119522150387236
"mean.Migration",0.00971445617392339,0.00576961939282119,1.68372565199197,0.0939212691684633,-0.00159399783600614,0.0210229101838529
"mean.Brain.Mass..g.",-0.000997874751838743,0.0163924205178645,-0.0608741552689706,0.95152514468213,-0.0331270189668532,0.0311312694631757
"mean.clutch.size",-0.00025959196558175,0.00647645794423426,-0.040082398097382,0.968070657767897,-0.0129534495362809,0.0124342656051174
"mean.Maximum.longevity",-0.0106924975531606,0.0139658650581526,-0.765616559277785,0.444880165298738,-0.0380655930671397,0.0166805979608185
"mean.GenLength",0.0190590068392481,0.0175046457523621,1.08879706044187,0.27765970844106,-0.0152500988353816,0.0533681125138778
"mean.Range.Size",-0.00736901835990104,0.00824329034226931,-0.893941381891495,0.372514730064153,-0.0235258674307489,0.0087878307109468
"mean.Annualtemp",0.00378784393179089,0.00555722563088612,0.68160700741368,0.496339868307951,-0.0071043183047459,0.0146800061683277
"mean.AnnualPrecipitation",0.00194154816467917,0.00634540157209149,0.305977193503172,0.759966057243513,-0.0104954389166202,0.0143785352459785
"mean.Abundance.estimate.1.1.matched",0.00258711444661757,0.00652738342915463,0.396347858938728,0.692305203486845,-0.0102065570745255,0.0153807859677607
"mode.HabitatForest",-0.0105811679357547,0.0196435420845934,-0.538658857460011,0.590769826133968,-0.0490825104215579,0.0279201745500484
"mode.HabitatGrassland",0.00661656555071207,0.0185052483916883,0.357550755907925,0.721087110590195,-0.029653721296997,0.0428868523984211
"mode.HabitatHuman Modified",0.00611057676397435,0.0357967136790223,0.170702171678829,0.864644503933061,-0.0640509820469093,0.076272135574858
"mode.HabitatMarine",-0.00540570845359653,0.0187605947663866,-0.288141635215209,0.773560882556892,-0.0421764741957144,0.0313650572885213
"mode.HabitatRiverine",-0.0053108127533411,0.0259289514430713,-0.204821732379011,0.837936580770849,-0.0561315575817608,0.0455099320750786
"mode.HabitatShrubland",-0.010551857259113,0.0200036728416589,-0.527495992492842,0.598481243743777,-0.0497590560287645,0.0286553415105385
"mode.HabitatWetland",-0.00944579499060721,0.0185707587710618,-0.508638074892571,0.611611969986573,-0.0458444821818884,0.0269528922006739
"mode.HabitatWoodland",-0.00702242884940048,0.0204339018944292,-0.343665585049861,0.731488058101382,-0.0470728765624818,0.0330280188636808
"mode.Primary.LifestyleAquatic",0.00723498268174512,0.0134186150027535,0.539175069875727,0.590414338870874,-0.0190655027236518,0.033535468087142
"mode.Primary.LifestyleGeneralist",0.0162219283429492,0.0126788776704455,1.27944513423003,0.202342662916768,-0.00862867189112387,0.0410725285770223
"mode.Primary.LifestyleInsessorial",0.0124651409793699,0.0105652531864787,1.1798241612726,0.239585066843684,-0.00824275526612835,0.0331730372248681
"mode.Primary.LifestyleTerrestrial",0.00454305762342581,0.0112567883104684,0.403583819658485,0.686984877054711,-0.0175202474650922,0.0266063627119438
"mean.Latitude.span",0.00610846220614259,0.00827188920760387,0.738460350814109,0.461170534315269,-0.010104440640761,0.0223213650530462
"mean.Centroid.Latitude",-0.00308931422627764,0.00499329504305027,-0.618692506579875,0.536879986333866,-0.0128761725106562,0.0066975440581009
"mean.Centroid.Longitude",-0.00112951199513075,0.00462926887344956,-0.243993603743538,0.807506147859036,-0.0102028789870919,0.00794385499683038
"mean.devmode",0.0219152998685973,0.00877051451785142,2.49874734532291,0.0133346665016227,0.00472509141360849,0.039105508323586
