"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",-0.0368174150834054,0.036099441869491,-1.01988876217284,0.309120319151428,-0.107572321147608,0.0339374909807969
"mean.beak.size.pc1",-0.00829993773421036,0.0120558342228978,-0.688458183876331,0.492031384427376,-0.0319293728110901,0.0153294973426694
"mean.Tarsus.Length",-0.0539382939192026,0.0152775091354954,-3.53056859209356,0.000523988138475988,-0.0838822118247736,-0.0239943760136316
"mean.Wing.Length",-0.00699715127396353,0.016141072302173,-0.433499778885294,0.665159518262359,-0.0386336529862226,0.0246393504382955
"mean.Hand.Wing.Index",-0.017710429807529,0.0103881994946974,-1.70486038668869,0.0899082332893616,-0.0380713008171359,0.00265044120207788
"mean.Tail.Length",-0.0016992006788163,0.0110214255405365,-0.154172495433253,0.877642697617707,-0.0233011947382678,0.0199027933806352
"mean.Mass",0.020448032966381,0.0263225849850767,0.776824653732669,0.438259739146183,-0.0311442336043694,0.0720402995371314
"mean.Habitat.Density",-0.00737299043857201,0.00882272200775202,-0.835682052783006,0.404417648061246,-0.024665525573766,0.00991954469662194
"mean.Migration",-0.00283180445278512,0.00616438581383926,-0.459381443391752,0.646502537143932,-0.0149140006479101,0.00925039174233984
"mean.Brain.Mass..g.",-0.0106137691915111,0.018514365385438,-0.573272103609828,0.567160431456107,-0.0469019253469696,0.0256743869639475
"mean.clutch.size",0.00316468687922182,0.00787966670504638,0.401626997395088,0.688424643754938,-0.0122794598626691,0.0186088336211127
"mean.Maximum.longevity",0.0134604806974821,0.0149185119500313,0.902266978272851,0.368094651011426,-0.0157798027245792,0.0427007641195434
"mean.GenLength",-0.00101628577256229,0.0199037305908495,-0.0510600647413063,0.959333045532354,-0.0400275977306273,0.0379950261855027
"mean.Range.Size",-0.0129525325781556,0.012185112396183,-1.06298014798887,0.289184042129791,-0.0368353528746743,0.010930287718363
"mean.Annualtemp",0.00858991629154796,0.00767784495323322,1.11879262265262,0.264687071311572,-0.00645865981678915,0.0236384923998851
"mean.AnnualPrecipitation",-0.0144391879706875,0.00769421850820042,-1.87662827034329,0.0621521644796891,-0.0295198562467603,0.000641480305385307
"mean.Abundance.estimate.1.1.matched",-0.00202269147233032,0.00753374459455914,-0.268484210865218,0.788627402956438,-0.0167888308776662,0.0127434479330056
"mode.HabitatDesert",-0.00328129062688815,0.0401006291007903,-0.0818264127138964,0.934873693090848,-0.0818785236644372,0.0753159424106609
"mode.HabitatForest",0.0215628039017671,0.0272820280597348,0.790366605244841,0.430331160695489,-0.0319099710953132,0.0750355788988474
"mode.HabitatGrassland",0.0383673631305881,0.0265656644423679,1.44424632080342,0.15037032654777,-0.013701339176453,0.0904360654376292
"mode.HabitatHuman Modified",0.0202566235701414,0.0290437585875444,0.697451864196001,0.486400386812737,-0.0366691432614455,0.0771823904017284
"mode.HabitatMarine",-0.0141812935029999,0.0292839694904901,-0.484268142254595,0.628771497326235,-0.0715778737043605,0.0432152866983607
"mode.HabitatRiverine",0.0137296472071781,0.0318454728735805,0.431133406675473,0.666876037997951,-0.0486874796250397,0.076146774039396
"mode.HabitatRock",0.0520821097761,0.0323588145619784,1.60951847220314,0.109217327254655,-0.0113411667653776,0.115505386317578
"mode.HabitatShrubland",0.0219910609534972,0.0266933559809542,0.823840245834501,0.411096911134528,-0.0303279167691731,0.0743100386761674
"mode.HabitatWetland",0.0321370955790363,0.0262283199870618,1.2252822748422,0.222035004968951,-0.0192704115956049,0.0835446027536774
"mode.HabitatWoodland",0.0132207778508953,0.0269354946450271,0.490831077176307,0.624130796639017,-0.0395727916533578,0.0660143473551484
"mode.Primary.LifestyleAquatic",0.0149492217235626,0.0180894048587838,0.826407603802601,0.409643237273979,-0.0205060117996536,0.0504044552467788
"mode.Primary.LifestyleGeneralist",0.0413047657064689,0.0189208369361134,2.18303058400299,0.0302996134940335,0.00421992531168667,0.0783896061012511
"mode.Primary.LifestyleInsessorial",0.0267019994451485,0.0163286240349287,1.63528778591693,0.103698275330276,-0.00530210366331176,0.0587061025536088
"mode.Primary.LifestyleTerrestrial",0.0306790902900374,0.0167370261362787,1.83300725231816,0.0684174632651534,-0.00212548093706887,0.0634836615171436
"mean.Latitude.span",0.019365751633856,0.0111664492609281,1.7342801799689,0.0845431648511934,-0.00252048891756314,0.041251992185275
"mean.Centroid.Latitude",-0.00405143665489442,0.00755589121446438,-0.53619573653187,0.59247090577734,-0.0188609834352446,0.0107581101254558
"mean.Centroid.Longitude",-0.0128603178386082,0.00584323931273786,-2.20088843709919,0.0289884166908696,-0.0243130668915744,-0.00140756878564196
