"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",-0.0500364987355416,0.0186828456737607,-2.67820543022607,0.00807553292218385,-0.0866548762561126,-0.0134181212149707
"mean.beak.size.pc1",0.0123992214447958,0.00603184334364614,2.05562723339906,0.0412387101517935,0.000576808491249402,0.0242216343983423
"mean.Tarsus.Length",0.00474094182883624,0.00770271880596332,0.615489406826831,0.538996252510881,-0.0103563870308519,0.0198382706885243
"mean.Wing.Length",-0.00391346664589679,0.00806307363287427,-0.485356679609256,0.628003906618356,-0.0197170909663304,0.0118901576745368
"mean.Hand.Wing.Index",0.0034012225269609,0.00519475749361101,0.654741348589234,0.513456384637812,-0.00678050216051668,0.0135829472144385
"mean.Tail.Length",0.00132363274163555,0.00542374409575029,0.244044099107232,0.807470052553582,-0.00930690568603501,0.0119541711693061
"mean.Mass",-0.00909946488439835,0.01312169772587,-0.693467040203063,0.488895740177818,-0.0348179924271036,0.0166190626583069
"mean.Habitat.Density",-0.00499193082563414,0.004245102154181,-1.17592713775276,0.241151514174221,-0.0133123310478289,0.00332846939656063
"mean.Migration",-0.00576294448313516,0.00298421917541571,-1.93113982063075,0.0550109440803206,-0.01161201406695,8.61251006796446e-05
"mean.Brain.Mass..g.",-0.0117456614291948,0.00907079845539401,-1.2948872678579,0.196990451723007,-0.0295244264017671,0.00603310354337747
"mean.clutch.size",0.000137870622734573,0.00386044921315011,0.0357136216855115,0.9715496350081,-0.00742860983503964,0.00770435108050878
"mean.Maximum.longevity",-0.00592538938853698,0.00727832887265236,-0.814113994051723,0.4166377346749,-0.0201909139789356,0.00834013520186163
"mean.GenLength",-0.00326085699855868,0.00974743949526559,-0.334534725775164,0.738359192622816,-0.0223658384092792,0.0158441244121619
"mean.Range.Size",-0.00331662839990471,0.00596023582987811,-0.556459256742621,0.578576751262213,-0.0149986906264658,0.00836543382665639
"mean.Annualtemp",-8.53680471423801e-05,0.00375906249341854,-0.0227099302796494,0.981906397974147,-0.00745313053424272,0.00728239443995796
"mean.AnnualPrecipitation",-0.00105586187741658,0.003768842899485,-0.28015544971664,0.779674678308447,-0.00844279396040718,0.00633107020557401
"mean.Abundance.estimate.1.1.matched",8.09455505234255e-05,0.00366385004929472,0.022093030400905,0.982397816900118,-0.00710020054609422,0.00726209164714107
"mode.HabitatDesert",-0.0190745568788577,0.0199117058150368,-0.957956945328769,0.33934834044811,-0.0581015002763298,0.0199523865186144
"mode.HabitatForest",0.00427749335595625,0.0136103694268314,0.314281943554275,0.753664913226957,-0.0223988307206332,0.0309538174325457
"mode.HabitatGrassland",0.00674988255054654,0.013277947602259,0.508352853373075,0.611818166613185,-0.0192748947498811,0.0327746598509742
"mode.HabitatHuman Modified",0.0181188813626408,0.014418480131155,1.25664294695598,0.210484630953223,-0.0101413396944229,0.0463791024197045
"mode.HabitatMarine",0.00426850224800624,0.0146473408006699,0.29141823803342,0.771061522051048,-0.0244402857213068,0.0329772902173192
"mode.HabitatRiverine",0.00651260580854879,0.0157615278752822,0.413196351272652,0.679946516204066,-0.0243799888270043,0.0374052004441018
"mode.HabitatRock",0.00990927016576346,0.016036709101893,0.617911698890502,0.537401759055286,-0.0215226796739467,0.0413412200054737
"mode.HabitatShrubland",0.00769005147767896,0.0133174550051632,0.577441521273963,0.564350985514393,-0.0184121603324408,0.0337922632877987
"mode.HabitatWetland",0.0015347834924398,0.0131211933441778,0.116969809999852,0.907012249368526,-0.0241827554621487,0.0272523224470283
"mode.HabitatWoodland",0.00635933355619625,0.0134441473941811,0.473018732221627,0.636763520884049,-0.0199911953363988,0.0327098624487913
"mode.Primary.LifestyleAquatic",0.0157905847287984,0.0090202655170146,1.75056761899227,0.0816961908188674,-0.00188913568455025,0.033470305142147
"mode.Primary.LifestyleGeneralist",0.00600045770552214,0.00934672503410718,0.641985046486961,0.521686256481972,-0.0123191233613279,0.0243200387723722
"mode.Primary.LifestyleInsessorial",0.0100404357503227,0.00811006542074249,1.23802154846286,0.217293993553596,-0.00585529247433254,0.025936163974978
"mode.Primary.LifestyleTerrestrial",0.00956762563285805,0.00831849781631558,1.15016266688109,0.251577668241117,-0.00673663008712048,0.0258718813528366
"mean.Latitude.span",0.00558255008167155,0.00539864816024182,1.03406443909127,0.302470615100885,-0.00499880031240241,0.0161639004757455
"mean.Centroid.Latitude",0.00297224981357447,0.0036844444625066,0.806702297678926,0.420885177273592,-0.00424926133293846,0.0101937609600874
"mean.Centroid.Longitude",-0.0051314007857644,0.00288075306392577,-1.78127061636152,0.0765268896813932,-0.0107776767910589,0.000514875219530108
"mean.devmode",0.00934892800004537,0.00588180239460593,1.58946652281604,0.113681230527718,-0.00217940469338226,0.020877260693473
