"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0583026901463544,0.169228421858538,-0.383399484271165,0.278169234533525
"mean_beak_size_pc1",0.345125179006195,0.385919082230896,-0.417140317752642,1.09333906325069
"mean_Tarsus_Length",0.247756186156791,0.442867248908922,-0.624113125860987,1.11434201055289
"mean_Wing_Length",-0.509967587847196,0.455524806534699,-1.39101183362324,0.412352273983416
"mean_Hand_Wing_Index",0.0810097519259439,0.235246317712913,-0.377963355352523,0.545586125595585
"mean_Tail_Length",0.598085692955187,0.345963311218801,-0.0879478009632567,1.27566496529234
"mean_Mass",-0.465517547609188,0.351358950489535,-1.152721194134,0.222163795784712
"mean_Habitat_Density",0.212885776383486,0.422420354172506,-0.618806108987187,1.03653775470042
"mean_Migration",-0.22806138481811,0.437898352074141,-1.07166976080991,0.636022253730387
"mean_Brain_Mass_g",0.630847529426357,0.405841585657321,-0.169681189393392,1.44016886207161
"mean_clutch_size",-0.561474904004305,0.355168378190352,-1.25340643832177,0.134352458947934
"mean_Maximum_longevity",0.767237656724604,0.78657620683765,-0.777746562773335,2.31996702210087
"mean_GenLength",-0.965737121154129,0.858248759630377,-2.65593973380442,0.703596101786642
"mean_Range_Size",0.173487912202274,0.121254295326733,-0.0621413791721556,0.410625423359402
"mean_Annualtemp",-0.0179984238566133,0.0244477228254853,-0.0656833988900393,0.0304444620426475
"mean_AnnualPrecipitation",0.622652743904257,0.324206274925672,-0.0051017818850008,1.26796129435944
"mean_Abundance_estimate_1_1_matched",0.0267090201233191,0.0804908266268948,-0.130991022269362,0.185785590376995
"mean_Latitude_span",-0.285647475066855,0.336625329403165,-0.948919933907544,0.373897290419767
"mean_Centroid_Latitude",-0.0103911780075244,0.103100807091003,-0.21223027389276,0.193328001276331
"mean_Centroid_Longitude",0.000523102517065954,0.001577148162208,-0.00257364798116902,0.00365428456658259
"mean_devmode",0.0784731633752909,0.158725700441291,-0.234541987387012,0.389456112460686
