"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.228988943896877,0.0596594042302117,0.112321919346206,0.346502064651907
"mean_beak_size_pc1",0.0969443984373145,0.136792586187375,-0.171990239112811,0.362897568710229
"mean_Tarsus_Length",0.0731239354909776,0.144526506329141,-0.211257464047144,0.360315596707691
"mean_Wing_Length",0.0791737886710249,0.15914111077209,-0.230236177274632,0.392474963694596
"mean_Hand_Wing_Index",0.0737248392818884,0.0841793623462584,-0.0909687953410541,0.241894040168281
"mean_Tail_Length",0.0097473839351685,0.123647011531927,-0.231601061490439,0.256043170424991
"mean_Mass",-0.0530763934360891,0.126117548914203,-0.301097134354424,0.194360790342247
"mean_Habitat_Density",0.443172618191824,0.161247175214823,0.126274760168116,0.759621301559516
"mean_Migration",0.154100125069374,0.164868819781605,-0.17204619644699,0.476843083069651
"mean_Brain_Mass_g",-0.0500847284993932,0.148050460602956,-0.340770394257548,0.23850756303099
"mean_clutch_size",0.316648094507487,0.130023450006451,0.0636655788984874,0.574125378251951
"mean_Maximum_longevity",0.165893873312832,0.291297118215138,-0.396522276122901,0.742891892166374
"mean_GenLength",0.330520055414743,0.322674981632267,-0.302291579630524,0.956099418584264
"mean_Range_Size",-0.0360054928267367,0.0442481853897251,-0.124051201066,0.0505091007405145
"mean_Annualtemp",0.00670538887750443,0.00909244110554736,-0.0112726697130874,0.0244429228618294
"mean_AnnualPrecipitation",0.217780992107742,0.119300108411673,-0.0142767805450944,0.452719180359809
"mean_Abundance_estimate_1_1_matched",-0.0179071224600484,0.0298689740082303,-0.0768835709008517,0.0407357469301468
"mean_Latitude_span",-0.0313630854136551,0.126922005943501,-0.279724430826908,0.214812964569778
"mean_Centroid_Latitude",-0.0526690497270347,0.0389586889945743,-0.129021881619973,0.0236464497061846
"mean_Centroid_Longitude",0.00118099054091719,0.000584227755550874,3.19229331272184e-05,0.00231755689722949
"mean_devmode",0.168950859956548,0.055144609558484,0.0625085360170547,0.277578561012467
