"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0339772647436214,0.0682876461667317,-0.100048250167608,0.166953833537868
"mean_beak_size_pc1",-0.115834238471892,0.149640041122952,-0.412361407164582,0.174299301089829
"mean_Tarsus_Length",-0.0570676141022272,0.165386750272914,-0.382070601936609,0.262853174432586
"mean_Wing_Length",-0.103047379361456,0.17440059130742,-0.446541099284315,0.241145607087078
"mean_Hand_Wing_Index",-0.101106237878505,0.0897000602684703,-0.278542273324977,0.074542154974501
"mean_Tail_Length",0.0831119803678865,0.137760491674832,-0.186005457591564,0.357112182530483
"mean_Mass",0.059132495399225,0.139694086928868,-0.216562197818575,0.332900424031521
"mean_Habitat_Density",-0.199173830512728,0.186771094254814,-0.563269925409656,0.16716560012273
"mean_Migration",0.366886708668428,0.190476687601119,-0.00845041983620961,0.743812459577857
"mean_Brain_Mass_g",-0.178731743560339,0.163136967818163,-0.501711373203387,0.141645623154366
"mean_clutch_size",0.0804006567947019,0.144571775346464,-0.206218898436638,0.362517695795663
"mean_Maximum_longevity",-0.270936811243644,0.324603855653734,-0.906081458466835,0.367627282116399
"mean_GenLength",0.449327962291965,0.362761602188469,-0.261307001148873,1.16105162310775
"mean_Range_Size",-0.0336895776056702,0.0479264733088074,-0.127231256506125,0.0605941716944343
"mean_Annualtemp",0.00345611147593447,0.0101014222148743,-0.016346543470242,0.0234511975065589
"mean_AnnualPrecipitation",-0.116816539886592,0.133190322794073,-0.377673908632803,0.14493203939732
"mean_Abundance_estimate_1_1_matched",0.0233330857614757,0.0329709859884216,-0.0422412275842438,0.0870500521877877
"mean_Latitude_span",0.0358331056912307,0.137348814743476,-0.233135341767866,0.307282746272149
"mean_Centroid_Latitude",-0.00958950100289324,0.0430104857325861,-0.092933931757285,0.0744106960441321
"mean_Centroid_Longitude",-0.00183082153742273,0.000639275567203311,-0.00307649346715327,-0.000577392839717211
"mean_devmode",0.0163952985476404,0.0603121848930323,-0.10363900021244,0.134426349979307
