"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.118512405229901,0.0674019040265769,-0.0149269529953709,0.251084093265628
"mean_beak_size_pc1",-0.101191498749291,0.149102352184442,-0.391763998750258,0.194621223467288
"mean_Tarsus_Length",0.247966766302561,0.161409369757171,-0.0722462448918731,0.565544423727941
"mean_Wing_Length",0.0970750575531158,0.171725677976959,-0.244161461283598,0.433982991962906
"mean_Hand_Wing_Index",0.122562259421453,0.089262479168149,-0.0480720658079756,0.298177573721657
"mean_Tail_Length",-0.0805441808397402,0.134224959584546,-0.344220117736712,0.181155415403463
"mean_Mass",-0.121317880433186,0.138055237243302,-0.392204944551182,0.148414350369542
"mean_Habitat_Density",0.292194914704412,0.187392267960049,-0.0774019703137657,0.65927552052438
"mean_Migration",-0.0708558113149533,0.186456596747427,-0.437714960591113,0.298478517666232
"mean_Brain_Mass_g",0.0907554120450375,0.161951480602054,-0.23369905737077,0.410544806247499
"mean_clutch_size",-0.0408899234560124,0.142150295536038,-0.316490474070438,0.241691503040593
"mean_Maximum_longevity",0.502311084949312,0.325834330524781,-0.137536007100594,1.13849658516022
"mean_GenLength",0.0218602627349792,0.35852566997469,-0.682137129410379,0.727013274886803
"mean_Range_Size",-0.00402429778754076,0.0484828834028192,-0.0981105561389702,0.09094881998374
"mean_Annualtemp",-0.00299895071600769,0.0101167488474285,-0.0227741440225446,0.0168501875743471
"mean_AnnualPrecipitation",0.0961365257743307,0.135657686047557,-0.169641255829409,0.358945239306593
"mean_Abundance_estimate_1_1_matched",-0.0383916053136211,0.0330288266214919,-0.104025064434677,0.0266663458228342
"mean_Latitude_span",0.0166836497918096,0.140620382499987,-0.260778186784222,0.291039778921996
"mean_Centroid_Latitude",-0.0429842955432488,0.0433009294669415,-0.127389408152788,0.0437756047756576
"mean_Centroid_Longitude",0.000421643340294892,0.000638004566156253,-0.000830212216175512,0.00167200090361199
"mean_devmode",0.0726280868756033,0.0598310512722008,-0.0452508771121569,0.190692756116764
