"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.408626658803621,0.140418323603365,-0.686411648587113,-0.132711482681473
"mean_beak_size_pc1",-0.168037410056303,0.316493497816442,-0.784131988646172,0.452587820427656
"mean_Tarsus_Length",-1.14552483521502,0.351326991184545,-1.83759623909695,-0.465254155748396
"mean_Wing_Length",0.164826932113545,0.376923954673334,-0.569337631449782,0.923641072281265
"mean_Hand_Wing_Index",-0.443336779514338,0.196829650229093,-0.826938057973921,-0.0549269723626005
"mean_Tail_Length",-0.0493182703137909,0.290309883021281,-0.623433531200638,0.515057965999933
"mean_Mass",0.588245551722219,0.290883378400867,0.0125095192662372,1.16467138980636
"mean_Habitat_Density",-0.616790401199496,0.36260841264409,-1.33410192816643,0.082683801297401
"mean_Migration",-0.365741978007972,0.362858409180995,-1.07536390602457,0.345453651501311
"mean_Brain_Mass_g",-0.629424250996973,0.338847034402904,-1.29036476244172,0.0358183485615081
"mean_clutch_size",0.304408035730944,0.300343080787719,-0.28560847121874,0.890090377102358
"mean_Maximum_longevity",-0.554494676066714,0.659670702370499,-1.85639451860291,0.749392173488447
"mean_GenLength",-0.114410654938436,0.735902027469226,-1.56133985282207,1.30127149440562
"mean_Range_Size",0.0824362234072906,0.101396318257092,-0.115042426974574,0.279620953733228
"mean_Annualtemp",-0.00267254946551023,0.0204614042728827,-0.0423977491827466,0.0378317292667578
"mean_AnnualPrecipitation",-0.313046356231081,0.271231731057233,-0.838554133544817,0.220355556029559
"mean_Abundance_estimate_1_1_matched",0.00320826177638299,0.0673599318700608,-0.127753656432213,0.134401577217171
"mean_Latitude_span",-0.281368807845096,0.279831280368032,-0.834969597892973,0.265336169718659
"mean_Centroid_Latitude",-0.0848673466067528,0.0856881503963353,-0.254187710956999,0.0850097289654919
"mean_Centroid_Longitude",-0.000532729367852693,0.00131425985227401,-0.0030916223099681,0.00205251333909895
"mean_devmode",-0.191831110572371,0.130533133957732,-0.451089921660267,0.0633819241972397
