"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0830235660800452,0.052116498245106,-0.0187742170505365,0.184961774362996
"mean_beak_size_pc1",0.0451237746034464,0.115047290910602,-0.183552471227568,0.26976175384047
"mean_Tarsus_Length",0.109292520742549,0.126249211792617,-0.134969369224591,0.354737668085774
"mean_Wing_Length",0.0961565101510086,0.134677410551119,-0.169794468234502,0.358891788531335
"mean_Hand_Wing_Index",-0.00533696282227964,0.0680765339746582,-0.137542828452844,0.128590135477114
"mean_Tail_Length",-0.124806455841528,0.105922329197457,-0.334899431726422,0.0836529030318378
"mean_Mass",-0.109500490717257,0.107610098337647,-0.320773975312197,0.101767523710763
"mean_Habitat_Density",0.17692820274214,0.14531112184689,-0.108325594894681,0.459996568851573
"mean_Migration",-0.0717354485788625,0.147536971530051,-0.359363917459654,0.217996421160802
"mean_Brain_Mass_g",0.0191222077996696,0.127209319378577,-0.235296159602653,0.265546725376741
"mean_clutch_size",0.112549999670153,0.112182870812788,-0.105559056216937,0.331930948923811
"mean_Maximum_longevity",-0.00478237011958678,0.256356195051888,-0.505258467330391,0.497651806712044
"mean_GenLength",0.388969523217268,0.272958808813929,-0.146527212020637,0.924507028085643
"mean_Range_Size",0.0235108337024401,0.0379635559370133,-0.0509231822900633,0.0972340459538634
"mean_Annualtemp",0.0140283179830446,0.00806256008619147,-0.00203512200609082,0.0297924494624343
"mean_AnnualPrecipitation",0.173629633866342,0.109531882916262,-0.0436899353707171,0.38883737485024
"mean_Abundance_estimate_1_1_matched",-0.00264105498897786,0.0253309286721279,-0.0516668049908325,0.0477109682956923
"mean_Latitude_span",-0.0643608379804822,0.109039875813558,-0.281783842134232,0.150451327835447
"mean_Centroid_Latitude",0.0378349916991152,0.0346941176733523,-0.0301283939807119,0.105632327491455
"mean_Centroid_Longitude",0.00119398829455356,0.000517918892746796,0.0001803682791189,0.00220437491909517
"mean_devmode",0.0512487643762548,0.0450376556279483,-0.0376782604797076,0.139571532020065
