"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0465928380983377,0.0529216218060425,-0.0564364594204587,0.150770397254501
"mean_beak_size_pc1",0.1781448517669,0.124756623153165,-0.111996433256768,0.415535027574631
"mean_Tarsus_Length",0.177399019824448,0.130928457504606,-0.0794478672317883,0.436387648862691
"mean_Wing_Length",0.16247881092818,0.140351635882654,-0.102877172956588,0.43717568345498
"mean_Hand_Wing_Index",0.101540762333478,0.0705305975434139,-0.0372229793870964,0.242273132874442
"mean_Tail_Length",-0.165278858040573,0.109899693371008,-0.380768306755076,0.0468940045555396
"mean_Mass",-0.18697698080475,0.111586309969858,-0.408714619909959,0.0306228191979036
"mean_Habitat_Density",0.101070585856802,0.148520584602829,-0.19239195759035,0.389984910584297
"mean_Migration",-0.203821300023813,0.152077234246509,-0.505579810195584,0.0859190672281842
"mean_Brain_Mass_g",0.0474817686169178,0.129680711101574,-0.206066779794104,0.300604332887495
"mean_clutch_size",-0.141077160650383,0.114287449327141,-0.361982261352762,0.0857244239080051
"mean_Maximum_longevity",0.565680953804896,0.26296150203462,0.0584096747236559,1.07136520287849
"mean_GenLength",-0.12371048674015,0.283208095516006,-0.685866760278043,0.431403630678745
"mean_Range_Size",0.00999722292521552,0.0402692598001788,-0.0677494209365484,0.0921866549177872
"mean_Annualtemp",0.00103776610571895,0.00829151184605217,-0.0152807086495954,0.0172438601672035
"mean_AnnualPrecipitation",-0.0510918312618772,0.108374386688023,-0.262131050419624,0.160987199813683
"mean_Abundance_estimate_1_1_matched",-0.0429366280414201,0.026911028592222,-0.0978891229039222,0.00919980071345136
"mean_Latitude_span",0.165303061242022,0.110425737409829,-0.0468675618496286,0.383632496506781
"mean_Centroid_Latitude",-0.0188871722149163,0.0344854549213124,-0.0866960850686997,0.0477834147502251
"mean_Centroid_Longitude",0.000594784874666509,0.000503916684893232,-0.000386467662551108,0.00158854479247255
"mean_devmode",0.0385494259435236,0.0468572063952954,-0.052599985036886,0.130249288484766
