"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.304135580347949,0.136761305785979,0.0365414618047121,0.569539964281986
"mean_beak_size_pc1",0.0776385154890439,0.309840201610658,-0.525534102954034,0.696396103114882
"mean_Tarsus_Length",0.634017601728194,0.32972799622966,-0.0145664099822874,1.28298485373544
"mean_Wing_Length",-0.49181191376093,0.370366269662669,-1.22757002425359,0.222410841645263
"mean_Hand_Wing_Index",0.324483688802485,0.194170266931246,-0.0515202859873457,0.710089855711794
"mean_Tail_Length",0.145158201793976,0.281706011018119,-0.407178877638215,0.6918000627443
"mean_Mass",-0.251806901478288,0.281056880391733,-0.801665350467764,0.300066543895319
"mean_Habitat_Density",0.492635637465104,0.348173474380788,-0.179796515629122,1.17790753105315
"mean_Migration",0.100016444340826,0.360691313299453,-0.604746693653,0.810737779659854
"mean_Brain_Mass_g",0.388724466371186,0.332247816101295,-0.264438981940922,1.03902595780068
"mean_clutch_size",-0.000665257168763535,0.29187757036247,-0.568364156960409,0.565434189405421
"mean_Maximum_longevity",0.851182420347873,0.636286593481422,-0.38624558601525,2.07615210603185
"mean_GenLength",-0.19678805019414,0.714281167337052,-1.56600926010924,1.20665808608008
"mean_Range_Size",-0.11273587725615,0.100472684996549,-0.311482513091806,0.0827500230015755
"mean_Annualtemp",-0.0032663559001015,0.0198790771598928,-0.0425263954125431,0.0356572823183674
"mean_AnnualPrecipitation",0.336161787784013,0.265544342534848,-0.18157511101086,0.857956757537165
"mean_Abundance_estimate_1_1_matched",0.0307739494298796,0.0672846282463362,-0.100554707198283,0.162323430772154
"mean_Latitude_span",0.289694186727449,0.274592495303032,-0.244106292901999,0.82632594785545
"mean_Centroid_Latitude",0.0658092675508732,0.0860467933392593,-0.101421672510549,0.236177981819276
"mean_Centroid_Longitude",-0.00290020653185587,0.00130249407813991,-0.00547109723807465,-0.000361278072305586
"mean_devmode",0.0499270332146651,0.12749352290206,-0.198826340888349,0.303308996985397
