"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.03429122227775,0.0641892942536631,-0.1603290537763,0.0921822056072495
"mean_beak_size_pc1",0.0679725034108717,0.14508372682349,-0.21947780025579,0.350379286382739
"mean_Tarsus_Length",-0.210234585932677,0.157810997614567,-0.518560549543804,0.101743928436118
"mean_Wing_Length",-0.265851066989421,0.172121442256367,-0.604434139906267,0.0711087954445095
"mean_Hand_Wing_Index",-0.0308097978500633,0.0891896415343758,-0.20458859024709,0.143887030414235
"mean_Tail_Length",0.317884179259991,0.133727821956681,0.0542530836487706,0.579217278107319
"mean_Mass",-0.216783527815479,0.137306805614974,-0.48476088595037,0.0541915902685804
"mean_Habitat_Density",-0.0719578646255426,0.166515935025059,-0.401132195173754,0.258285743802966
"mean_Migration",-0.102423775270949,0.174921089023943,-0.444908242233561,0.241388319643184
"mean_Brain_Mass_g",0.318978580774158,0.159314205922766,0.00497858794887147,0.631169505085872
"mean_clutch_size",-0.232655160879871,0.138619452076148,-0.501982595433511,0.0390006544831993
"mean_Maximum_longevity",0.372657571885841,0.313612501130076,-0.252563086622342,0.98304029987839
"mean_GenLength",-0.519153725353344,0.339809317998962,-1.18131056836676,0.149579511877149
"mean_Range_Size",0.0203767824632073,0.0472007428353343,-0.0718601108075278,0.114175484696973
"mean_Annualtemp",-0.00666439270199809,0.00969276576648495,-0.0257343092540281,0.0121717230916826
"mean_AnnualPrecipitation",0.00642330273713732,0.126588524169017,-0.243770595157506,0.256195280854689
"mean_Abundance_estimate_1_1_matched",-0.0138319350707881,0.0317101902171575,-0.0765644509706585,0.0481234180312272
"mean_Latitude_span",0.144169197141617,0.133927469795448,-0.118680509930323,0.407003974836984
"mean_Centroid_Latitude",-0.0154246147384381,0.041514861364492,-0.0975250457120968,0.0662006566802977
"mean_Centroid_Longitude",-0.000153712092335821,0.000619455548894438,-0.00136961414962788,0.00105121466863386
"mean_devmode",0.0787874480350237,0.05920213129242,-0.0371266771170628,0.193692080336756
