"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0340079012189663,0.0580205319729855,-0.148386640747838,0.0789559688031934
"mean_beak_size_pc1",-0.0591820601254546,0.131605261534782,-0.315205570702984,0.201386840901305
"mean_Tarsus_Length",0.239838700143159,0.137632651444375,-0.0282289914522081,0.510651926184585
"mean_Wing_Length",0.0182956210686902,0.153365491953265,-0.283534343661114,0.31849446252553
"mean_Hand_Wing_Index",0.0869123159008622,0.0789862455860236,-0.0681623890008919,0.241674241130334
"mean_Tail_Length",-0.150631469837166,0.121569465580064,-0.391998443292709,0.0884424816338273
"mean_Mass",-0.0545853819030333,0.122598582883202,-0.2955496987029,0.184427932413473
"mean_Habitat_Density",-0.00321501044335385,0.154996174788061,-0.307763224742214,0.295805327975571
"mean_Migration",-0.272440406718883,0.163240094962732,-0.591788426087775,0.0498314486304963
"mean_Brain_Mass_g",-0.0112598758925429,0.144315368876031,-0.292571676073814,0.273466005187681
"mean_clutch_size",0.0112041940805553,0.127059957580773,-0.236243831842368,0.257993366608358
"mean_Maximum_longevity",-0.342242784155149,0.282575326515573,-0.905946462681306,0.20822783426794
"mean_GenLength",0.279329315003501,0.310807857923569,-0.337744943653321,0.893612424655308
"mean_Range_Size",-0.0614292535137443,0.0427276116073479,-0.145985656916025,0.0218490322819082
"mean_Annualtemp",-0.00212579893621413,0.00888376786486977,-0.0194367173375655,0.0154017287971498
"mean_AnnualPrecipitation",0.0313523887873519,0.116839471497711,-0.198982093657927,0.259887269310188
"mean_Abundance_estimate_1_1_matched",0.0529647806555972,0.0295778712217961,-0.00450558525553548,0.110222653308791
"mean_Latitude_span",0.0502996211328284,0.121923427902706,-0.18680715951669,0.289470960665558
"mean_Centroid_Latitude",0.0731381787968218,0.0384264863089654,-0.00174846626265494,0.148196734428957
"mean_Centroid_Longitude",-0.000803447355831531,0.000566701436270431,-0.00191608365694095,0.000322930708541272
"mean_devmode",-0.00848967137435699,0.0529220666938787,-0.112801323952051,0.094821136889117
