"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.15176678230535,0.0783413819014537,-0.00312808562458665,0.305735685380931
"mean_beak_size_pc1",-0.16695413395112,0.174006812641072,-0.507259765640692,0.173437770709268
"mean_Tarsus_Length",0.179096798380573,0.183869227461818,-0.181513927519305,0.533682549159419
"mean_Wing_Length",0.0274843426318947,0.205473292817668,-0.369241517889564,0.430132041469124
"mean_Hand_Wing_Index",0.0632171774033775,0.108139860839436,-0.150002898646694,0.273518445064932
"mean_Tail_Length",-0.16324253639728,0.156866104556008,-0.474676971766912,0.143142230985677
"mean_Mass",0.232518676667314,0.154573154915687,-0.0702164868878255,0.536860809262168
"mean_Habitat_Density",0.253513687886426,0.202434565086857,-0.140894186390409,0.658477664726113
"mean_Migration",0.113741537951256,0.209338881788999,-0.296152002477321,0.527065570909429
"mean_Brain_Mass_g",-0.0711555161529574,0.182744538556618,-0.425443150467663,0.287344827037417
"mean_clutch_size",0.136048578054383,0.16612718598849,-0.186895459828184,0.465328761620755
"mean_Maximum_longevity",-0.369795242036829,0.373107649481728,-1.09800314381966,0.365211420340185
"mean_GenLength",0.307083836520386,0.41467001915051,-0.501813736172288,1.12577083315504
"mean_Range_Size",-0.024509492099322,0.056057575621812,-0.135473450953082,0.0850698958962536
"mean_Annualtemp",0.00825260693788653,0.0117071017183877,-0.0145650425966745,0.0313005402588642
"mean_AnnualPrecipitation",0.102566817318931,0.152916503009361,-0.203851169581056,0.399692045341073
"mean_Abundance_estimate_1_1_matched",-0.0341187979232084,0.0377070785169473,-0.108634769605346,0.0399721585821413
"mean_Latitude_span",0.171066973091345,0.159377170304795,-0.142596762142393,0.480464384251701
"mean_Centroid_Latitude",0.0162370280362418,0.049731361224519,-0.079985810912381,0.114261764824178
"mean_Centroid_Longitude",-0.000552120212912891,0.000750331997651756,-0.00203846220431742,0.000922780688889061
