"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0280778521108828,0.197926884688871,-0.357119725801355,0.418452867314193
"mean_beak_size_pc1",0.218375007073297,0.442680863184564,-0.633252278191723,1.10287724326832
"mean_Tarsus_Length",-0.0767620476832111,0.466756847802625,-0.99475143436208,0.847617864743865
"mean_Wing_Length",-0.462084011815301,0.500186826016206,-1.44547670547398,0.524215672327002
"mean_Hand_Wing_Index",0.013241887437204,0.259873979906495,-0.499422883934394,0.532364861461665
"mean_Tail_Length",0.437112899063222,0.387270485722498,-0.327903086744327,1.20135904277748
"mean_Mass",0.423578740594489,0.381643207163696,-0.330689966927701,1.16276414580112
"mean_Habitat_Density",0.373288481230707,0.515057207938351,-0.638514167997742,1.36596687951923
"mean_Migration",0.0982982760453752,0.532760784295913,-0.942168942919332,1.1537602482293
"mean_Brain_Mass_g",-0.655107147032465,0.445027068427111,-1.51459256554391,0.231830827803726
"mean_clutch_size",0.417843415843982,0.412354716603772,-0.39192102206693,1.23323941044314
"mean_Maximum_longevity",0.0765446355713361,0.912596480523075,-1.69121015221118,1.88416435487283
"mean_GenLength",-0.0799933341830342,1.00285288967459,-2.07464637543301,1.89937130914172
"mean_Range_Size",-0.0672988038933619,0.138435006998741,-0.33767785257598,0.20589446744554
"mean_Annualtemp",-0.05533694859523,0.0296991012253541,-0.112689230130008,0.00311314254331369
"mean_AnnualPrecipitation",0.446577378451878,0.385663393183749,-0.317473756947389,1.20223845655072
"mean_Abundance_estimate_1_1_matched",0.11582974557336,0.0944807327970668,-0.0715249228919251,0.302437817150486
"mean_Latitude_span",-0.44112173033463,0.399443368225509,-1.23108859958521,0.343794161240608
"mean_Centroid_Latitude",-0.179457494163943,0.1243546431146,-0.420988745491794,0.0654677159918202
"mean_Centroid_Longitude",0.000598487843123307,0.0018400196035641,-0.00304740318800498,0.00418241784654049
