"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",2.41246655930732e-05,0.025436126543577,-0.0498611265540655,0.0497988036780034
"mean_beak_size_pc1",0.00468644972957868,0.0528774985121459,-0.0988219166115025,0.108799668930381
"mean_Tarsus_Length",-0.0502527821714435,0.0578679531344611,-0.162396770959694,0.0647497823673057
"mean_Wing_Length",-0.0485255371838595,0.0636878157776137,-0.174548446186651,0.0755597778217526
"mean_Hand_Wing_Index",-0.0258122232696758,0.0298857856763349,-0.0839167887728487,0.0326985090584161
"mean_Tail_Length",-0.00889863496675841,0.0518821776537599,-0.110299203502959,0.0929778644314589
"mean_Mass",-0.0331674910060046,0.0462951997637428,-0.123791811093812,0.056204492366901
"mean_Habitat_Density",0.0775344121662084,0.0741177265737123,-0.0653760722863274,0.225421939626706
"mean_Migration",0.0953303895263305,0.0767444938526585,-0.0545045219428181,0.246590147534714
"mean_Brain_Mass_g",0.0272004528627618,0.0577398195454288,-0.0844697134718467,0.141197860582329
"mean_clutch_size",-0.0427663275073935,0.0521869963183713,-0.144539561252239,0.0610855488629628
"mean_Maximum_longevity",0.271996153204124,0.130774153330512,0.0158767963016637,0.527495951314264
"mean_GenLength",-0.0780452602629279,0.139462658567314,-0.352955015016795,0.197284061492877
"mean_Range_Size",0.0286859707585497,0.0181825054926685,-0.00673292923468076,0.0641323084189835
"mean_Annualtemp",-0.000614514514954908,0.00397756749545791,-0.0084710840639565,0.00723231295301565
"mean_AnnualPrecipitation",-0.0460909263660439,0.0520716184785194,-0.148317626636741,0.0560071137943169
"mean_Abundance_estimate_1_1_matched",-0.00400284150404188,0.0128379554073515,-0.0292550585988674,0.0207506398163488
"mean_Latitude_span",-0.0760074170428875,0.0537679032033591,-0.180612892340605,0.0297913497012944
"mean_Centroid_Latitude",-0.043973563049141,0.0172066793091904,-0.077684726049648,-0.0101872887229804
"mean_Centroid_Longitude",-3.0094595882997e-05,0.000264705097844896,-0.000541568106441133,0.000498714573083136
