"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.319581961998461,0.136927425420005,0.0498999052129147,0.586597207437611
"mean_beak_size_pc1",0.0639710262791757,0.312909949766903,-0.551704639771086,0.679193925095036
"mean_Tarsus_Length",0.677970456667996,0.329738383929425,0.029672027102457,1.33289380657466
"mean_Wing_Length",-0.503945241794075,0.37359912442684,-1.22815594399076,0.226008760875214
"mean_Hand_Wing_Index",0.338693584104578,0.198723574420512,-0.0427765237991755,0.737760423081296
"mean_Tail_Length",0.133892238315336,0.286402310988023,-0.447132692204593,0.679594791420636
"mean_Mass",-0.224673409682124,0.271370581086611,-0.760404543671718,0.312931399049372
"mean_Habitat_Density",0.50201741567294,0.351849673939522,-0.187572748505199,1.18653242643466
"mean_Migration",0.105500474186723,0.360962550800966,-0.615171009783375,0.814414263640608
"mean_Brain_Mass_g",0.358141762842058,0.320549342410525,-0.269512433040724,0.982906430232981
"mean_clutch_size",-0.00308563410819193,0.292867659606673,-0.578676432556161,0.572971984930807
"mean_Maximum_longevity",0.859259996537958,0.639118037881267,-0.399680391550393,2.10901444264398
"mean_GenLength",-0.189224201226293,0.712636219912311,-1.58562372900347,1.19730407029437
"mean_Range_Size",-0.114172958219169,0.100734524946659,-0.31206435410232,0.0806039898091593
"mean_Annualtemp",-0.00296593736145839,0.0203241112505356,-0.0420428866533659,0.036604052145983
"mean_AnnualPrecipitation",0.334513020243253,0.269033923924145,-0.197450937286133,0.855854143426803
"mean_Abundance_estimate_1_1_matched",0.029702557808872,0.0669241726515319,-0.102529513615384,0.161189895711195
"mean_Latitude_span",0.289233609972258,0.277997548997792,-0.261737716680222,0.836082251120098
"mean_Centroid_Latitude",0.0676614194714028,0.0866037858666472,-0.102087257210788,0.237370249855016
"mean_Centroid_Longitude",-0.00299300582408139,0.00131378642249271,-0.00557174553955785,-0.000437724939533525
