"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0234324643105451,0.0538049783426906,-0.127745358632751,0.0836423652753496
"mean_beak_size_pc1",0.0753458477210901,0.117559537303799,-0.155623061011707,0.303460807334795
"mean_Tarsus_Length",-0.162547628210744,0.12439196547811,-0.40535192997843,0.0811174675137006
"mean_Wing_Length",0.228927190172381,0.132675494530889,-0.0312292249676111,0.492826612009635
"mean_Hand_Wing_Index",-0.0829044247633505,0.0662353599712519,-0.21105145414298,0.0493416589951075
"mean_Tail_Length",-0.218938952987436,0.104818921601272,-0.425207736507028,-0.0128553594490073
"mean_Mass",0.00184418699843519,0.0989283772885784,-0.191460985139465,0.198272028410861
"mean_Habitat_Density",0.15482372476764,0.160006035801426,-0.15884679099659,0.470953650869425
"mean_Migration",0.100959015041213,0.158887270275797,-0.206826861554019,0.420144856892166
"mean_Brain_Mass_g",0.0154241147210083,0.121702889177129,-0.223122857832895,0.255234899704789
"mean_clutch_size",-0.0702656915960743,0.112908585263573,-0.287338840984572,0.149698681182624
"mean_Maximum_longevity",-0.0631216413899634,0.271354691655588,-0.598313570008643,0.476898701736612
"mean_GenLength",0.0502214397942999,0.287373272558354,-0.51625106753499,0.613340603975643
"mean_Range_Size",-0.0410211052593383,0.0380372183855507,-0.115733462370158,0.0336580800666592
"mean_Annualtemp",0.0126644018444957,0.00837446999257847,-0.00377930767127384,0.029302133983617
"mean_AnnualPrecipitation",-0.108684577513264,0.108902633757974,-0.322306199196925,0.104699737438947
"mean_Abundance_estimate_1_1_matched",-0.00641500811506008,0.0263886704320908,-0.0584033006180097,0.0454259696012208
"mean_Latitude_span",0.0705082067168778,0.113324943795424,-0.148236437166166,0.297736916045732
"mean_Centroid_Latitude",0.027437573534957,0.0360055739780512,-0.0434927771300553,0.0982283072154434
"mean_Centroid_Longitude",-0.000353100151526126,0.000508138673074614,-0.00135181845032941,0.000648926748467159
