"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.00666847493027534,0.0594361008704977,-0.122818319993068,0.110572185451472
"mean_beak_size_pc1",0.195285382981246,0.129342048855039,-0.0579363956772706,0.450992016408782
"mean_Tarsus_Length",-0.27621351516015,0.136660931886923,-0.54572410428359,-0.00657830646152076
"mean_Wing_Length",0.0607904432184979,0.152766731289414,-0.236155700842719,0.360497977008915
"mean_Hand_Wing_Index",0.0171798825424072,0.0782759338831678,-0.134451908231981,0.172573551450987
"mean_Tail_Length",-0.00420410219976301,0.119619139611672,-0.237434745406353,0.228809638003762
"mean_Mass",0.065270521745163,0.114323132208349,-0.159598362143252,0.285497173758543
"mean_Habitat_Density",0.126427915177932,0.164055938489879,-0.189121298412522,0.453054133995432
"mean_Migration",-0.150639222700044,0.166890082393631,-0.480626829407521,0.1751435304727
"mean_Brain_Mass_g",-0.182832569236374,0.137687179424524,-0.450616503346601,0.0849957074889329
"mean_clutch_size",0.184141050983808,0.125917074154225,-0.0643116971295634,0.430965401829639
"mean_Maximum_longevity",0.29563204272869,0.291689928489786,-0.27972770383472,0.862062100103971
"mean_GenLength",-0.0557216417942103,0.315090823810247,-0.675707686979852,0.56658793792758
"mean_Range_Size",0.0600774329433828,0.0426829769138586,-0.0227052327699294,0.144370180303977
"mean_Annualtemp",0.0082736805412987,0.00921367704062749,-0.00974343130084145,0.0262641208952426
"mean_AnnualPrecipitation",-0.0404590725866395,0.118791020907325,-0.275169746612301,0.19089259399604
"mean_Abundance_estimate_1_1_matched",-0.0343842042748633,0.0288735498217036,-0.0915469436428617,0.0220536957187848
"mean_Latitude_span",-0.207019341528018,0.122720234418991,-0.446762020271902,0.0333705412586952
"mean_Centroid_Latitude",-0.0773415725819835,0.0389179805860412,-0.155012654279844,-0.00161647489403175
"mean_Centroid_Longitude",0.00178716660680555,0.000571121767758694,0.000663058337622999,0.00289632326691452
