"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.06704896100675,0.0737799124277664,-0.0759856369783013,0.21197972918835
"mean_beak_size_pc1",-0.00220067205405683,0.152746343650365,-0.306029093120311,0.299399564750609
"mean_Tarsus_Length",-0.148248406850822,0.162867002747127,-0.465439235612354,0.176236482611729
"mean_Wing_Length",-0.263431707330732,0.183780472928836,-0.624179743595001,0.0981530666787757
"mean_Hand_Wing_Index",0.0156355741896855,0.0872574815372679,-0.155608046599404,0.186443386261628
"mean_Tail_Length",0.0865245473142499,0.148271190976152,-0.203416965278428,0.374957804524682
"mean_Mass",-0.0971121207323888,0.133482990517627,-0.357792177917666,0.161408025997645
"mean_Habitat_Density",0.351009788896115,0.216782314510087,-0.0650973858883371,0.783004917589958
"mean_Migration",0.27536891384066,0.216429638926865,-0.148632205103379,0.698937484064161
"mean_Brain_Mass_g",0.0354358913073631,0.166136695292694,-0.291001220463808,0.358102443817701
"mean_clutch_size",0.137741462428913,0.15061946053398,-0.157506685247877,0.43595066370739
"mean_Maximum_longevity",1.12126216826537,0.369932241244046,0.394004728327703,1.83769687382923
"mean_GenLength",-0.356878846667761,0.391061442321832,-1.13315571046781,0.40736658409729
"mean_Range_Size",0.100730676147112,0.0524951758023001,-0.00175551465549194,0.203405452254353
"mean_Annualtemp",-0.00326625756729524,0.0114878767506202,-0.0258802854235818,0.019061917644347
"mean_AnnualPrecipitation",0.0169160367546125,0.150164726753285,-0.280531192623741,0.307385749287837
"mean_Abundance_estimate_1_1_matched",-0.0304361170692741,0.0360994209243134,-0.101494297514642,0.0399699337783576
"mean_Latitude_span",-0.268808582558962,0.154402559873565,-0.569499775903734,0.0351209866586034
"mean_Centroid_Latitude",-0.0883295044067299,0.0499736434081935,-0.186490818988343,0.00993603669877967
"mean_Centroid_Longitude",-0.000606910702729684,0.000774778854984122,-0.00212178485715937,0.000933152212650352
