"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.202712842228581,0.0631539716264614,0.0788837094539964,0.327707259372741
"mean_beak_size_pc1",0.0507355086291884,0.140218346722339,-0.226402703558677,0.321924222101231
"mean_Tarsus_Length",0.151738091653322,0.149071853648227,-0.143107939988213,0.44268478350459
"mean_Wing_Length",0.0765863460703903,0.169396909444676,-0.264301792524596,0.405731026016666
"mean_Hand_Wing_Index",0.0803561967372168,0.0881444807942942,-0.0946952647544148,0.247022373038502
"mean_Tail_Length",-0.0404416138521625,0.130479690514002,-0.296497346530535,0.216022687556787
"mean_Mass",0.0612169228593947,0.127080971866881,-0.194282600723181,0.309801337741763
"mean_Habitat_Density",0.439288155613693,0.163911014532413,0.119949864181338,0.769862862580121
"mean_Migration",0.198952905741429,0.168501595827867,-0.127182718893445,0.533528507794976
"mean_Brain_Mass_g",-0.17615444287388,0.148205349613529,-0.466716292330273,0.109697936237403
"mean_clutch_size",0.295521104476142,0.13442451484281,0.0305719726218797,0.563162489207272
"mean_Maximum_longevity",0.112441502175891,0.303762335593645,-0.478924136547881,0.698589717703107
"mean_GenLength",0.359489414082629,0.332844747908833,-0.290286374676835,1.00119003579981
"mean_Range_Size",-0.0276456603946792,0.04621461152293,-0.11946154274314,0.0631161531003712
"mean_Annualtemp",0.00754027628939955,0.0093745720386177,-0.0108544118457828,0.0260287009340399
"mean_AnnualPrecipitation",0.175640526014308,0.123729197827263,-0.0667038766134023,0.418064083456942
"mean_Abundance_estimate_1_1_matched",-0.024228381935882,0.0310662319207146,-0.084414204350675,0.0357010330482662
"mean_Latitude_span",-0.0496467723493383,0.129228347203693,-0.302141707228203,0.2041569382753
"mean_Centroid_Latitude",-0.0453851846421217,0.0409921699077887,-0.12596543288696,0.0361931297439169
"mean_Centroid_Longitude",0.00100460518156543,0.000607505388134036,-0.00020212129977303,0.00219787533228943
