"","Overall"
"mean.Beak.Length_Culmen",34.7568712492354
"mean.Beak.Length_Nares",29.7063579016166
"mean.Beak.Width",35.6716520225135
"mean.Beak.Depth",28.6797936587259
"mean.Tarsus.Length",28.5384427324517
"mean.Wing.Length",29.9692784532385
"mean.Kipps.Distance",31.9029427059312
"mean.Secondary1",27.5036204505796
"mean.Hand.Wing.Index",35.2778541168002
"mean.Tail.Length",37.6911402248111
"mean.Mass",29.2273539853214
"mean.Habitat.Density",26.0372293272061
"mean.Migration",24.6812305698747
"mean.Brain.Mass..g.",31.8204263998299
"mean.clutch.size",42.1962128753825
"mean.Maximum.longevity",34.4664243967521
"mean.GenLength",29.1211509913614
"mean.Range.Size",44.6283915005083
"mean.Annualtemp",43.0245355905295
"mean.AnnualPrecipitation",47.4461121670578
"mean.Abundance.estimate.1.1.matched",58.3417983563006
"mode.HabitatForest",2.52392138809022
"mode.HabitatGrassland",2.42614809976055
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",1.28543159007865
"mode.HabitatRiverine",0.732904265389271
"mode.HabitatShrubland",1.27014156921937
"mode.HabitatWetland",1.89060310148143
"mode.HabitatWoodland",1.40906061106151
"mode.Trophic.LevelHerbivore",4.57529538511303
"mode.Trophic.LevelOmnivore",1.92216923801385
"mode.Trophic.LevelScavenger",0.0483682205408231
"mode.Primary.LifestyleAquatic",0.603846736885334
"mode.Primary.LifestyleGeneralist",1.85551811197121
"mode.Primary.LifestyleInsessorial",3.41861913646937
"mode.Primary.LifestyleTerrestrial",3.6416548077793
"mean.Min.Latitude",32.7984953538482
"mean.Max.Latitude",33.3527391466314
"mean.Centroid.Latitude",35.2681805420244
"mean.Centroid.Longitude",100
