"","Overall"
"mean.Beak.Length_Culmen",70.7132513158447
"mean.Beak.Length_Nares",85.5537402084502
"mean.Beak.Width",65.4730312325221
"mean.Beak.Depth",71.3412582005709
"mean.Tarsus.Length",70.8480102886197
"mean.Wing.Length",70.7487107056956
"mean.Kipps.Distance",72.9198566307579
"mean.Secondary1",65.6651354797537
"mean.Hand.Wing.Index",74.3481620286731
"mean.Tail.Length",74.7154843816393
"mean.Mass",59.3412320341836
"mean.Habitat.Density",54.4899100031193
"mean.Migration",35.3945795180047
"mean.Brain.Mass..g.",55.6932494185285
"mean.clutch.size",75.5429775114474
"mean.Maximum.longevity",63.4449759505944
"mean.GenLength",64.9969789553173
"mean.Range.Size",100
"mean.Annualtemp",69.9848062521612
"mean.AnnualPrecipitation",79.8783502241139
"mean.Abundance.estimate.1.1.matched",69.4701963171175
"mode.HabitatForest",9.48876379092199
"mode.HabitatGrassland",3.7865164217381
"mode.HabitatHuman Modified",1.99821695836401
"mode.HabitatMarine",2.55585331774903
"mode.HabitatRiverine",0
"mode.HabitatShrubland",8.58563113029509
"mode.HabitatWetland",18.3829044104176
"mode.HabitatWoodland",9.13268624941666
"mode.Trophic.LevelHerbivore",8.75442213001291
"mode.Trophic.LevelOmnivore",10.4965175943083
"mode.Trophic.LevelScavenger",1.71542768559632
"mode.Primary.LifestyleAquatic",3.33849568937853
"mode.Primary.LifestyleGeneralist",6.75326101402632
"mode.Primary.LifestyleInsessorial",9.6537572911895
"mode.Primary.LifestyleTerrestrial",8.56849724608942
"mean.Min.Latitude",70.5676793194898
"mean.Max.Latitude",82.4086318905823
"mean.Centroid.Latitude",64.9114301748531
"mean.Centroid.Longitude",68.1520528744227
