"","Overall"
"mean.Beak.Length_Culmen",40.9004192875275
"mean.Beak.Length_Nares",32.6040185757349
"mean.Beak.Width",26.1775600747264
"mean.Beak.Depth",38.5185525398767
"mean.Tarsus.Length",37.5860131120563
"mean.Wing.Length",94.5046596832647
"mean.Kipps.Distance",69.8605913883499
"mean.Secondary1",30.2954235564772
"mean.Hand.Wing.Index",39.9488405812347
"mean.Tail.Length",26.87945041607
"mean.Mass",100
"mean.Habitat.Density",13.3086965710036
"mean.Migration",7.15813289329827
"mean.Brain.Mass..g.",26.3188814538881
"mean.clutch.size",7.3963709654607
"mean.Maximum.longevity",47.9066297298832
"mean.GenLength",51.4656346938963
"mean.Range.Size",17.3094757464469
"mean.Annualtemp",9.04440103450944
"mean.AnnualPrecipitation",8.61725849075464
"mean.Abundance.estimate.1.1.matched",12.7715896153362
"mode.HabitatForest",4.45658584294278
"mode.HabitatGrassland",0.641092731705974
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",1.42447068803422
"mode.HabitatRiverine",0.178447739760023
"mode.HabitatShrubland",1.23395031224915
"mode.HabitatWetland",0.662893281110956
"mode.HabitatWoodland",2.78369295463811
"mode.Trophic.LevelHerbivore",1.11446380116823
"mode.Trophic.LevelOmnivore",4.34563814752704
"mode.Trophic.LevelScavenger",0.000355356999751558
"mode.Primary.LifestyleAquatic",0.114646715596599
"mode.Primary.LifestyleGeneralist",0.393234279113874
"mode.Primary.LifestyleInsessorial",3.71844433951898
"mode.Primary.LifestyleTerrestrial",1.72706858402871
"mean.Min.Latitude",13.7698175466517
"mean.Max.Latitude",11.7581890746301
"mean.Centroid.Latitude",12.7295086369612
"mean.Centroid.Longitude",20.6003683448675
