"","Overall"
"mean.Beak.Length_Culmen",34.9262519857176
"mean.Beak.Length_Nares",48.1046498052057
"mean.Beak.Width",28.2713185117775
"mean.Beak.Depth",28.5942536942699
"mean.Tarsus.Length",53.2680705707557
"mean.Wing.Length",32.413590664018
"mean.Kipps.Distance",73.6922725677917
"mean.Secondary1",34.3926465198592
"mean.Hand.Wing.Index",83.2985558978017
"mean.Tail.Length",36.2163168593459
"mean.Mass",40.819921574221
"mean.Habitat.Density",36.0761748530777
"mean.Migration",33.0760631598906
"mean.Brain.Mass..g.",31.5693184993026
"mean.clutch.size",100
"mean.Maximum.longevity",37.1513471060675
"mean.GenLength",47.3044015443977
"mean.Range.Size",39.9503285544614
"mean.Annualtemp",51.5476744012489
"mean.AnnualPrecipitation",39.8248533872274
"mean.Abundance.estimate.1.1.matched",43.8562885493798
"mode.HabitatForest",5.71608410122941
"mode.HabitatGrassland",6.91285457701843
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",3.62832962998289
"mode.HabitatRiverine",0.0772903374951611
"mode.HabitatShrubland",1.60598203193634
"mode.HabitatWetland",2.43716285345924
"mode.HabitatWoodland",5.22536448621529
"mode.Trophic.LevelHerbivore",18.6197833576565
"mode.Trophic.LevelOmnivore",1.61294932615018
"mode.Trophic.LevelScavenger",0.0032141625065112
"mode.Primary.LifestyleAquatic",0.480963459972189
"mode.Primary.LifestyleGeneralist",1.29809856337589
"mode.Primary.LifestyleInsessorial",5.66349258293714
"mode.Primary.LifestyleTerrestrial",6.7312045598882
"mean.Min.Latitude",63.7413910741749
"mean.Max.Latitude",42.9766717804126
"mean.Centroid.Latitude",58.7477396559983
"mean.Centroid.Longitude",59.5818670402773
