"","Overall"
"mean.Beak.Length_Culmen",48.8097312503897
"mean.Beak.Length_Nares",29.1105641341329
"mean.Beak.Width",23.5542965701149
"mean.Beak.Depth",31.5781088968938
"mean.Tarsus.Length",25.8488452910871
"mean.Wing.Length",100
"mean.Kipps.Distance",74.2254532392578
"mean.Secondary1",31.9918312211028
"mean.Hand.Wing.Index",46.4747720022831
"mean.Tail.Length",20.5345773031707
"mean.Mass",99.5809508713839
"mean.Habitat.Density",11.9463313917198
"mean.Migration",7.28573094977391
"mean.Brain.Mass..g.",25.7690357943993
"mean.clutch.size",7.57577832843381
"mean.Maximum.longevity",57.4676661742069
"mean.GenLength",45.5727582756614
"mean.Range.Size",13.6821501237831
"mean.Annualtemp",9.59008227495289
"mean.AnnualPrecipitation",8.33978339665382
"mean.Abundance.estimate.1.1.matched",13.1217185500158
"mode.HabitatForest",2.92496462678646
"mode.HabitatGrassland",0.944996501577594
"mode.HabitatHuman Modified",0.00323881147646687
"mode.HabitatMarine",0.991901889918619
"mode.HabitatRiverine",0.0184964122114782
"mode.HabitatShrubland",0.668567531314598
"mode.HabitatWetland",0.689374229117595
"mode.HabitatWoodland",3.25703700029273
"mode.Trophic.LevelHerbivore",1.31967006212222
"mode.Trophic.LevelOmnivore",5.83377069787745
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.0878520596270624
"mode.Primary.LifestyleGeneralist",0.461115792182985
"mode.Primary.LifestyleInsessorial",2.92985879429812
"mode.Primary.LifestyleTerrestrial",0.81330647305944
"mean.Min.Latitude",13.2169448624529
"mean.Max.Latitude",11.6720252484218
"mean.Centroid.Latitude",10.1111076305036
"mean.Centroid.Longitude",24.6357412335643
