"","Overall"
"mean.Beak.Length_Culmen",36.7730749310576
"mean.Beak.Length_Nares",34.9370369343886
"mean.Beak.Width",41.442610383561
"mean.Beak.Depth",39.5349823931606
"mean.Tarsus.Length",30.5710427418951
"mean.Wing.Length",38.2173954202941
"mean.Kipps.Distance",33.4492833196071
"mean.Secondary1",31.3689617327034
"mean.Hand.Wing.Index",33.1349240255911
"mean.Tail.Length",30.4604343063618
"mean.Mass",31.8077966112052
"mean.Habitat.Density",33.7472074598836
"mean.Migration",24.8818071916394
"mean.Brain.Mass..g.",40.1925019591755
"mean.clutch.size",30.1120424107398
"mean.Maximum.longevity",39.2689692595384
"mean.GenLength",47.007525205176
"mean.Range.Size",55.2533051069708
"mean.Annualtemp",34.4461698261222
"mean.AnnualPrecipitation",40.3532276085025
"mean.Abundance.estimate.1.1.matched",36.302000722255
"mode.HabitatForest",3.28474665075804
"mode.HabitatGrassland",2.54868507531018
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",0.655367252969365
"mode.HabitatRiverine",0.333188642327097
"mode.HabitatShrubland",2.15401483860916
"mode.HabitatWetland",3.74791426456747
"mode.HabitatWoodland",2.09632515837128
"mode.Trophic.LevelHerbivore",4.76365690426903
"mode.Trophic.LevelOmnivore",5.57493291694579
"mode.Trophic.LevelScavenger",0.000859272926875032
"mode.Primary.LifestyleAquatic",0.544543034736289
"mode.Primary.LifestyleGeneralist",11.4060126995913
"mode.Primary.LifestyleInsessorial",3.47557958851805
"mode.Primary.LifestyleTerrestrial",4.05668866898188
"mean.Min.Latitude",36.6560535032665
"mean.Max.Latitude",62.6512034973109
"mean.Centroid.Latitude",53.9430862259886
"mean.Centroid.Longitude",100
