"","Overall"
"mean.Beak.Length_Culmen",58.2016201301414
"mean.Beak.Length_Nares",49.4253813334183
"mean.Beak.Width",49.1026304826461
"mean.Beak.Depth",52.8913262917087
"mean.Tarsus.Length",62.7398456340668
"mean.Wing.Length",52.3797761773454
"mean.Kipps.Distance",51.3830223005229
"mean.Secondary1",46.0650817632307
"mean.Hand.Wing.Index",69.7939302034591
"mean.Tail.Length",53.7263213022423
"mean.Mass",50.6425079176323
"mean.Habitat.Density",62.6465154027885
"mean.Migration",45.6193321221236
"mean.Brain.Mass..g.",45.9078520942583
"mean.clutch.size",42.1737967973931
"mean.Maximum.longevity",71.5870917691231
"mean.GenLength",57.5970346210819
"mean.Range.Size",68.5281131184741
"mean.Annualtemp",47.5964559937809
"mean.AnnualPrecipitation",49.9798217918019
"mean.Abundance.estimate.1.1.matched",50.6993715201133
"mode.HabitatForest",5.94855694910026
"mode.HabitatGrassland",3.77338251604555
"mode.HabitatHuman Modified",0.0280993755536598
"mode.HabitatMarine",1.62396737751874
"mode.HabitatRiverine",0.208602262313634
"mode.HabitatShrubland",2.14429143414986
"mode.HabitatWetland",2.52401000273028
"mode.HabitatWoodland",2.4520148976458
"mode.Trophic.LevelHerbivore",18.0928706453715
"mode.Trophic.LevelOmnivore",4.70430523647905
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",1.75282739439292
"mode.Primary.LifestyleGeneralist",5.60220352606594
"mode.Primary.LifestyleInsessorial",9.34465028395849
"mode.Primary.LifestyleTerrestrial",7.02703497282586
"mean.Min.Latitude",80.7116771535936
"mean.Max.Latitude",67.3025577729879
"mean.Centroid.Latitude",58.269464767551
"mean.Centroid.Longitude",100
