"","Overall"
"mean.Beak.Length_Culmen",61.5780050677172
"mean.Beak.Length_Nares",36.9080894880703
"mean.Beak.Width",18.6401418745441
"mean.Beak.Depth",40.9436842382323
"mean.Tarsus.Length",43.4505069077958
"mean.Wing.Length",99.0801146653791
"mean.Kipps.Distance",70.1289676443711
"mean.Secondary1",56.4915933491777
"mean.Hand.Wing.Index",39.0233697389142
"mean.Tail.Length",30.8454424262656
"mean.Mass",100
"mean.Habitat.Density",15.5363893786262
"mean.Migration",6.32481251969103
"mean.Brain.Mass..g.",23.1342944318655
"mean.clutch.size",8.60561610407618
"mean.Maximum.longevity",54.663289959385
"mean.GenLength",50.1997332486758
"mean.Range.Size",15.5869303008066
"mean.Annualtemp",10.943817236804
"mean.AnnualPrecipitation",11.4794828539749
"mean.Abundance.estimate.1.1.matched",10.6194967478706
"mode.HabitatForest",3.6603746244009
"mode.HabitatGrassland",0.888185562243248
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",0.659678838983504
"mode.HabitatRiverine",0.0183963812501029
"mode.HabitatShrubland",0.364686537401831
"mode.HabitatWetland",1.89360105153146
"mode.HabitatWoodland",4.61209541355204
"mode.Trophic.LevelHerbivore",1.59779876390294
"mode.Trophic.LevelOmnivore",5.5466789887147
"mode.Trophic.LevelScavenger",0.00206014745287738
"mode.Primary.LifestyleAquatic",0.114827741461902
"mode.Primary.LifestyleGeneralist",0.799845955243848
"mode.Primary.LifestyleInsessorial",3.00949979471807
"mode.Primary.LifestyleTerrestrial",3.91778021522116
"mean.Min.Latitude",10.4233530294462
"mean.Max.Latitude",13.2760638769226
"mean.Centroid.Latitude",10.7705288938599
"mean.Centroid.Longitude",28.5086760456764
