"","Overall"
"mean.Beak.Length_Culmen",77.1526963437922
"mean.Beak.Length_Nares",100
"mean.Beak.Width",34.1789929461433
"mean.Beak.Depth",48.2234959322553
"mean.Tarsus.Length",48.0817985535765
"mean.Wing.Length",64.6518580856356
"mean.Kipps.Distance",64.0248147287763
"mean.Secondary1",41.1263662608332
"mean.Hand.Wing.Index",41.3550605894175
"mean.Tail.Length",22.880536443065
"mean.Mass",66.5389726684034
"mean.Habitat.Density",31.1035198943153
"mean.Migration",31.4906134255362
"mean.Brain.Mass..g.",53.0521245442271
"mean.clutch.size",28.0315741450761
"mean.Maximum.longevity",66.0215530950179
"mean.GenLength",59.8718247995806
"mean.Range.Size",52.708788799689
"mean.Annualtemp",28.6533993398392
"mean.AnnualPrecipitation",26.5674123825358
"mean.Abundance.estimate.1.1.matched",40.2054782484505
"mode.HabitatForest",7.79479481572949
"mode.HabitatGrassland",1.58825338200325
"mode.HabitatHuman Modified",0.14118761125597
"mode.HabitatMarine",4.45210966170441
"mode.HabitatRiverine",0
"mode.HabitatShrubland",1.23490252335565
"mode.HabitatWetland",1.33311464496287
"mode.HabitatWoodland",2.93610544457541
"mode.Trophic.LevelHerbivore",5.95827060099502
"mode.Trophic.LevelOmnivore",3.7669973607212
"mode.Trophic.LevelScavenger",0.00927126313654044
"mode.Primary.LifestyleAquatic",0.564756700936801
"mode.Primary.LifestyleGeneralist",4.20954411289311
"mode.Primary.LifestyleInsessorial",8.12707641903959
"mode.Primary.LifestyleTerrestrial",3.2240103004696
"mean.Min.Latitude",25.7878565290377
"mean.Max.Latitude",22.6999800609877
"mean.Centroid.Latitude",23.8903029325412
"mean.Centroid.Longitude",37.573311518417
