"","Overall"
"mean.Beak.Length_Culmen",44.0544006929383
"mean.Beak.Length_Nares",37.6119162377757
"mean.Beak.Width",42.4574874407443
"mean.Beak.Depth",49.7827092756192
"mean.Tarsus.Length",42.0716768931078
"mean.Wing.Length",52.2991765695528
"mean.Kipps.Distance",44.8811036079951
"mean.Secondary1",44.3608404799894
"mean.Hand.Wing.Index",44.2173453037242
"mean.Tail.Length",76.5824023570617
"mean.Mass",41.3785718922571
"mean.Habitat.Density",37.6400701115536
"mean.Migration",22.5221889435505
"mean.Brain.Mass..g.",45.4678346702888
"mean.clutch.size",48.1148717246345
"mean.Maximum.longevity",58.7176210731813
"mean.GenLength",50.5360936000938
"mean.Range.Size",37.6555603790092
"mean.Annualtemp",33.397314553487
"mean.AnnualPrecipitation",70.8991616258249
"mean.Abundance.estimate.1.1.matched",43.7266023663719
"mode.HabitatForest",5.20465979647946
"mode.HabitatGrassland",2.49856154470851
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",0.485223882109221
"mode.HabitatRiverine",0.0736224956368489
"mode.HabitatShrubland",8.61689740473256
"mode.HabitatWetland",1.29598016346275
"mode.HabitatWoodland",10.0681477249105
"mode.Trophic.LevelHerbivore",3.51081288159694
"mode.Trophic.LevelOmnivore",12.1714076367556
"mode.Trophic.LevelScavenger",0.0104367796677327
"mode.Primary.LifestyleAquatic",0.580301563552107
"mode.Primary.LifestyleGeneralist",1.40097131177257
"mode.Primary.LifestyleInsessorial",9.17190371650656
"mode.Primary.LifestyleTerrestrial",5.80979374535317
"mean.Min.Latitude",38.2350723572781
"mean.Max.Latitude",53.0551299491785
"mean.Centroid.Latitude",41.9627991248983
"mean.Centroid.Longitude",100
