"","Overall"
"mean.Beak.Length_Culmen",83.2723070774699
"mean.Beak.Length_Nares",73.2027697046025
"mean.Beak.Width",86.9058486289484
"mean.Beak.Depth",80.9217733417646
"mean.Tarsus.Length",78.5808963682853
"mean.Wing.Length",76.0530955104982
"mean.Kipps.Distance",73.8594820906288
"mean.Secondary1",75.751756277872
"mean.Hand.Wing.Index",92.54300034653
"mean.Tail.Length",76.1724602718196
"mean.Mass",75.1013521598641
"mean.Habitat.Density",72.034564864036
"mean.Migration",56.656627859021
"mean.Brain.Mass..g.",67.9834503174789
"mean.clutch.size",70.4300670528128
"mean.Maximum.longevity",86.2762702029788
"mean.GenLength",85.3095057205855
"mean.Range.Size",82.2060127546572
"mean.Annualtemp",72.7493677788736
"mean.AnnualPrecipitation",64.7453593969894
"mean.Abundance.estimate.1.1.matched",76.2807308236588
"mode.HabitatForest",9.806105169313
"mode.HabitatGrassland",5.07976210461839
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",2.50474070066166
"mode.HabitatRiverine",0.690068155694857
"mode.HabitatShrubland",7.50238606255938
"mode.HabitatWetland",7.26879373090984
"mode.HabitatWoodland",3.02355181874449
"mode.Trophic.LevelHerbivore",30.1694753011603
"mode.Trophic.LevelOmnivore",9.13340692718643
"mode.Trophic.LevelScavenger",0.120872806512253
"mode.Primary.LifestyleAquatic",4.00503754146285
"mode.Primary.LifestyleGeneralist",10.4531375357603
"mode.Primary.LifestyleInsessorial",13.5883130787358
"mode.Primary.LifestyleTerrestrial",9.83771394426543
"mean.Min.Latitude",92.4739602248198
"mean.Max.Latitude",74.7917808304974
"mean.Centroid.Latitude",79.1541248963754
"mean.Centroid.Longitude",100
