"","Overall"
"mean.Beak.Length_Culmen",32.5965480714581
"mean.Beak.Length_Nares",29.8478062990042
"mean.Beak.Width",58.6943456126941
"mean.Beak.Depth",37.9839988348064
"mean.Tarsus.Length",59.538155493365
"mean.Wing.Length",56.4228222690885
"mean.Kipps.Distance",47.1737054181536
"mean.Secondary1",51.0915802472028
"mean.Hand.Wing.Index",46.8027184010656
"mean.Tail.Length",64.651933993843
"mean.Mass",100
"mean.Habitat.Density",26.8325134369174
"mean.Migration",17.0635444699171
"mean.Brain.Mass..g.",60.7863875814843
"mean.clutch.size",80.9857150375289
"mean.Maximum.longevity",49.3267525765364
"mean.GenLength",45.4738886109789
"mean.Range.Size",38.8889620948866
"mean.Annualtemp",38.9882851609468
"mean.AnnualPrecipitation",60.03204133344
"mean.Abundance.estimate.1.1.matched",45.8231771114404
"mode.HabitatForest",9.58252124319277
"mode.HabitatGrassland",7.11241483102416
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",0.875916756392552
"mode.HabitatRiverine",0.216041981065063
"mode.HabitatShrubland",1.47643141460057
"mode.HabitatWetland",16.8527922650261
"mode.HabitatWoodland",0.554344841580516
"mode.Trophic.LevelHerbivore",14.1357312790644
"mode.Trophic.LevelOmnivore",4.20783049177531
"mode.Trophic.LevelScavenger",0.042358672407672
"mode.Primary.LifestyleAquatic",0.278971254680498
"mode.Primary.LifestyleGeneralist",1.3738734998193
"mode.Primary.LifestyleInsessorial",4.20303356609671
"mode.Primary.LifestyleTerrestrial",11.1423748994918
"mean.Min.Latitude",67.7519632186833
"mean.Max.Latitude",48.5550447945248
"mean.Centroid.Latitude",55.5786027117877
"mean.Centroid.Longitude",62.4372414476856
