"","Overall"
"mean.Beak.Length_Culmen",46.3118760132396
"mean.Beak.Length_Nares",40.4854322661391
"mean.Beak.Width",45.3463286588315
"mean.Beak.Depth",40.3019340123228
"mean.Tarsus.Length",35.1465827687752
"mean.Wing.Length",62.4081138583757
"mean.Kipps.Distance",83.2625600439294
"mean.Secondary1",43.8178485215953
"mean.Hand.Wing.Index",45.727946550031
"mean.Tail.Length",52.4617125072514
"mean.Mass",45.3312505635812
"mean.Habitat.Density",30.3298881965804
"mean.Migration",34.1676068495375
"mean.Brain.Mass..g.",44.9317788934598
"mean.clutch.size",42.3138668637067
"mean.Maximum.longevity",51.7248812618944
"mean.GenLength",40.0701701671501
"mean.Range.Size",100
"mean.Annualtemp",68.8641359277028
"mean.AnnualPrecipitation",48.0799672858812
"mean.Abundance.estimate.1.1.matched",35.3817571474793
"mode.HabitatForest",4.12330793839343
"mode.HabitatGrassland",1.71574510996804
"mode.HabitatHuman Modified",0.296164649919464
"mode.HabitatMarine",3.79538475258168
"mode.HabitatRiverine",8.76213052606816
"mode.HabitatShrubland",1.78989924670721
"mode.HabitatWetland",4.38516263527139
"mode.HabitatWoodland",1.85018444126575
"mode.Trophic.LevelHerbivore",11.3951138704821
"mode.Trophic.LevelOmnivore",3.93022227865955
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.782595337778043
"mode.Primary.LifestyleGeneralist",4.12040919958964
"mode.Primary.LifestyleInsessorial",4.70703205882667
"mode.Primary.LifestyleTerrestrial",4.64437845402987
"mean.Min.Latitude",31.9293405187857
"mean.Max.Latitude",36.8723782665775
"mean.Centroid.Latitude",35.8221233073606
"mean.Centroid.Longitude",46.7663981521038
