"","Overall"
"mean.Beak.Length_Culmen",27.5217265857005
"mean.Beak.Length_Nares",28.8361083755851
"mean.Beak.Width",37.2262879204161
"mean.Beak.Depth",28.9322620382345
"mean.Tarsus.Length",22.9970229050661
"mean.Wing.Length",36.712962329478
"mean.Kipps.Distance",28.2704002753539
"mean.Secondary1",26.8948308447931
"mean.Hand.Wing.Index",23.7636890428929
"mean.Tail.Length",48.0059281948778
"mean.Mass",33.6351806404709
"mean.Habitat.Density",46.7361960365411
"mean.Migration",21.6851681896354
"mean.Brain.Mass..g.",29.5030593900438
"mean.clutch.size",19.8150976261996
"mean.Maximum.longevity",42.6446116256883
"mean.GenLength",38.0552717960997
"mean.Range.Size",26.6402287599512
"mean.Annualtemp",26.0999122529941
"mean.AnnualPrecipitation",32.1091562961672
"mean.Abundance.estimate.1.1.matched",51.2317765176405
"mode.HabitatForest",1.74224422831518
"mode.HabitatGrassland",3.2897989059214
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",0.15215601976041
"mode.HabitatRiverine",0.0940059846750582
"mode.HabitatShrubland",1.74799968055104
"mode.HabitatWetland",1.13374087315809
"mode.HabitatWoodland",1.05656164912949
"mode.Trophic.LevelHerbivore",3.56523267172658
"mode.Trophic.LevelOmnivore",2.31423037419897
"mode.Trophic.LevelScavenger",0.00075055323797253
"mode.Primary.LifestyleAquatic",0.0481633759785984
"mode.Primary.LifestyleGeneralist",2.33599695136053
"mode.Primary.LifestyleInsessorial",3.94125266167139
"mode.Primary.LifestyleTerrestrial",3.85458879701369
"mean.Min.Latitude",52.126701960261
"mean.Max.Latitude",56.6145888810528
"mean.Centroid.Latitude",60.8174007863852
"mean.Centroid.Longitude",100
