"","Overall"
"mean.Beak.Length_Culmen",35.1478882857606
"mean.Beak.Length_Nares",32.2367737328252
"mean.Beak.Width",30.5144047864066
"mean.Beak.Depth",32.8058288989133
"mean.Tarsus.Length",28.7154803264655
"mean.Wing.Length",27.7314358332268
"mean.Kipps.Distance",25.7263169504377
"mean.Secondary1",33.0269342833409
"mean.Hand.Wing.Index",25.4435692818148
"mean.Tail.Length",21.4584641261457
"mean.Mass",33.7076854495597
"mean.Habitat.Density",19.3929560721909
"mean.Migration",14.9251044944741
"mean.Brain.Mass..g.",31.5537058512148
"mean.clutch.size",24.9098283450383
"mean.Maximum.longevity",35.5429794095651
"mean.GenLength",55.3065933364714
"mean.Range.Size",28.9241434989855
"mean.Annualtemp",26.1934885160094
"mean.AnnualPrecipitation",49.1077849595028
"mean.Abundance.estimate.1.1.matched",41.8436964176646
"mode.HabitatForest",2.63467092301019
"mode.HabitatGrassland",5.24081490004764
"mode.HabitatHuman Modified",0.0525521156630668
"mode.HabitatMarine",0.339285190119097
"mode.HabitatRiverine",0
"mode.HabitatShrubland",1.72812441632669
"mode.HabitatWetland",0.587404030590494
"mode.HabitatWoodland",12.1772312591307
"mode.Trophic.LevelHerbivore",7.09095653379197
"mode.Trophic.LevelOmnivore",4.09603836157514
"mode.Trophic.LevelScavenger",0.0745537110947984
"mode.Primary.LifestyleAquatic",0.11863308311475
"mode.Primary.LifestyleGeneralist",2.42718491310728
"mode.Primary.LifestyleInsessorial",3.53060568652252
"mode.Primary.LifestyleTerrestrial",1.99863710584423
"mean.Min.Latitude",56.3929242968873
"mean.Max.Latitude",57.9415745814166
"mean.Centroid.Latitude",51.2542156938879
"mean.Centroid.Longitude",100
