"","Overall"
"mean.Beak.Length_Culmen",38.4667438830206
"mean.Beak.Length_Nares",35.2919291037611
"mean.Beak.Width",63.5620256247016
"mean.Beak.Depth",58.4490055556248
"mean.Tarsus.Length",64.6494300594437
"mean.Wing.Length",44.0329790064449
"mean.Kipps.Distance",49.1299117387141
"mean.Secondary1",65.5676875732965
"mean.Hand.Wing.Index",55.4130792286301
"mean.Tail.Length",97.671437376513
"mean.Mass",67.975246584825
"mean.Habitat.Density",36.398974724184
"mean.Migration",19.0729949067726
"mean.Brain.Mass..g.",47.659693085019
"mean.clutch.size",88.6246037075431
"mean.Maximum.longevity",36.1283016117705
"mean.GenLength",36.2045999319943
"mean.Range.Size",37.0223162267685
"mean.Annualtemp",53.1314058179299
"mean.AnnualPrecipitation",73.3563629175404
"mean.Abundance.estimate.1.1.matched",48.3683262583881
"mode.HabitatForest",4.36104628346781
"mode.HabitatGrassland",8.71510681270221
"mode.HabitatHuman Modified",0.00978739177869798
"mode.HabitatMarine",0.210892899404923
"mode.HabitatRiverine",0.28042782759638
"mode.HabitatShrubland",1.60363641925456
"mode.HabitatWetland",11.1387566978702
"mode.HabitatWoodland",2.92239309406048
"mode.Trophic.LevelHerbivore",16.0466459210827
"mode.Trophic.LevelOmnivore",6.39260011028626
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.36549529671468
"mode.Primary.LifestyleGeneralist",5.07888123711716
"mode.Primary.LifestyleInsessorial",5.20801706772505
"mode.Primary.LifestyleTerrestrial",16.2303282114561
"mean.Min.Latitude",57.5194667368056
"mean.Max.Latitude",39.2121048489242
"mean.Centroid.Latitude",41.2594046155696
"mean.Centroid.Longitude",100
