"","Overall"
"mean.Beak.Length_Culmen",71.7526272180697
"mean.Beak.Length_Nares",76.6123052680503
"mean.Beak.Width",68.0965320455719
"mean.Beak.Depth",76.9526287916907
"mean.Tarsus.Length",93.9064143018108
"mean.Wing.Length",78.7334973627826
"mean.Kipps.Distance",100
"mean.Secondary1",67.2017879539085
"mean.Hand.Wing.Index",98.0901430116738
"mean.Tail.Length",56.9692460066445
"mean.Mass",92.7821741193074
"mean.Habitat.Density",86.739282153129
"mean.Migration",64.1956508692703
"mean.Brain.Mass..g.",75.3589800323955
"mean.clutch.size",54.4614131414303
"mean.Maximum.longevity",91.5588200632864
"mean.GenLength",99.6885322677506
"mean.Range.Size",85.1887745324442
"mean.Annualtemp",49.8642821946085
"mean.AnnualPrecipitation",66.1957443622202
"mean.Abundance.estimate.1.1.matched",58.1537485883967
"mode.HabitatForest",19.5024852737728
"mode.HabitatGrassland",7.24461016350651
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",25.903006191803
"mode.HabitatRiverine",2.0215467994823
"mode.HabitatShrubland",6.22422103220019
"mode.HabitatWetland",11.9613629178526
"mode.HabitatWoodland",2.92650128390208
"mode.Trophic.LevelHerbivore",25.1548419532446
"mode.Trophic.LevelOmnivore",11.7022520319845
"mode.Trophic.LevelScavenger",0.128316892019578
"mode.Primary.LifestyleAquatic",5.94620109342061
"mode.Primary.LifestyleGeneralist",3.60264693295311
"mode.Primary.LifestyleInsessorial",16.238163283217
"mode.Primary.LifestyleTerrestrial",13.8309090490112
"mean.Min.Latitude",55.2106560719016
"mean.Max.Latitude",57.7269595415876
"mean.Centroid.Latitude",52.0499043290379
"mean.Centroid.Longitude",59.4934143310586
