"","Overall"
"mean.Beak.Length_Culmen",31.5271881225059
"mean.Beak.Length_Nares",25.1204698692088
"mean.Beak.Width",40.2413522203546
"mean.Beak.Depth",39.92755425483
"mean.Tarsus.Length",28.6105523071934
"mean.Wing.Length",33.3842918892082
"mean.Kipps.Distance",33.1907351637292
"mean.Secondary1",25.5896712130355
"mean.Hand.Wing.Index",33.9508666023263
"mean.Tail.Length",25.3583384074372
"mean.Mass",34.4843898495106
"mean.Habitat.Density",27.1740407273025
"mean.Migration",17.1329687323831
"mean.Brain.Mass..g.",44.22000977694
"mean.clutch.size",48.2715499185671
"mean.Maximum.longevity",54.1322071441499
"mean.GenLength",54.8964552507799
"mean.Range.Size",29.7874685158349
"mean.Annualtemp",28.3405654593193
"mean.AnnualPrecipitation",77.2456226023641
"mean.Abundance.estimate.1.1.matched",32.3957281885701
"mode.HabitatForest",5.8230935138303
"mode.HabitatGrassland",1.44635556624964
"mode.HabitatHuman Modified",0.0283083686219962
"mode.HabitatMarine",0.323292713866023
"mode.HabitatRiverine",0.0337592450423272
"mode.HabitatShrubland",1.00477425654776
"mode.HabitatWetland",0.940558382791131
"mode.HabitatWoodland",14.5918063865012
"mode.Trophic.LevelHerbivore",4.79304924281598
"mode.Trophic.LevelOmnivore",4.56200587617897
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.301981690677683
"mode.Primary.LifestyleGeneralist",1.80830165074005
"mode.Primary.LifestyleInsessorial",4.85463721377355
"mode.Primary.LifestyleTerrestrial",3.41302924485776
"mean.Min.Latitude",49.3090220011891
"mean.Max.Latitude",57.155363899346
"mean.Centroid.Latitude",55.3510998891608
"mean.Centroid.Longitude",100
