"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",-0.0144935389985437,0.0119610040784552,-1.21173263577848,0.227160151810719,-0.037937106992316,0.0089500289952286
"mean.beak.size.pc1",0.000312723938834314,0.0050517985453194,0.06190348566533,0.950706519302033,-0.00958880120999171,0.0102142490876603
"mean.Tarsus.Length",-0.00101089106338723,0.00568430525779765,-0.177838982521303,0.859044007149372,-0.0121521293686706,0.0101303472418962
"mean.Wing.Length",-0.00459054330454268,0.00672939276650737,-0.682163081250083,0.495989034949599,-0.0177801531268971,0.00859906651781176
"mean.Hand.Wing.Index",-0.000790226112038414,0.00385686772400579,-0.20488805128574,0.837884840390029,-0.00834968685108977,0.00676923462701294
"mean.Tail.Length",0.00811763186054244,0.00496061654466338,1.63641591472644,0.103452628983879,-0.00160517656699778,0.0178404402880827
"mean.Mass",-0.0171723746244668,0.0128089483692773,-1.3406545275532,0.181676562999724,-0.0422779134282502,0.00793316417931663
"mean.Habitat.Density",-0.00256250221312223,0.00379406236897835,-0.675398020357859,0.500266235504353,-0.00999886445631979,0.00487386003007534
"mean.Migration",-0.00139298102580217,0.00295690338508958,-0.47109453519056,0.63812825624824,-0.00718851166057775,0.00440254960897341
"mean.Brain.Mass..g.",0.0176786060332851,0.00832633135219326,2.12321673081487,0.0350650955466512,0.00135899658298635,0.0339982154835839
"mean.clutch.size",-0.0068390812359108,0.003285556218056,-2.08155964531246,0.0387591825855095,-0.0132787714233006,-0.000399391048521033
"mean.Maximum.longevity",0.00362780574411522,0.00712435885568117,0.509211539958056,0.611210776777715,-0.0103359376130199,0.0175915491012503
"mean.GenLength",-0.0151347417517225,0.00890706598713238,-1.69918374620633,0.0909654545542545,-0.032592591086502,0.00232310758305693
"mean.Range.Size",0.000908670148324879,0.00418265228822224,0.217247355436063,0.828254988451921,-0.00728932833659072,0.00910666863324047
"mean.Annualtemp",-0.000952967215910634,0.00283263762341351,-0.336423977438472,0.736932466005681,-0.00650493695780111,0.00459900252597984
"mean.AnnualPrecipitation",-0.000299951408003059,0.00323543726038941,-0.0927081515921461,0.926235739000249,-0.0066414084383663,0.00604150562236018
"mean.Abundance.estimate.1.1.matched",-0.000739893961624417,0.00331824181440208,-0.222977710187688,0.823798857385781,-0.0072436479178525,0.00576385999460367
"mode.HabitatForest",0.0146009283890968,0.0100065103925048,1.45914287962299,0.146221615800938,-0.00501183198021259,0.0342136887584062
"mode.HabitatGrassland",0.010184523274641,0.0094268413914372,1.08037494763538,0.28138165954393,-0.00829208585257589,0.0286611324018579
"mode.HabitatHuman Modified",0.00245191759043425,0.0179790229948611,0.136376575697972,0.891671881016556,-0.0327869674794936,0.0376908026603621
"mode.HabitatMarine",0.00708000111387893,0.00956060260385289,0.740539211516407,0.459911714309935,-0.0116587799896727,0.0258187822174306
"mode.HabitatRiverine",0.0174606263491128,0.0132290504097186,1.31986996861737,0.188509316896542,-0.00846831245393558,0.0433895651521612
"mode.HabitatShrubland",0.01156214639797,0.0101967574258802,1.13390423200854,0.258301924351086,-0.00842349815675514,0.0315477909526952
"mode.HabitatWetland",0.00954297123501299,0.00944382049183171,1.01049900760683,0.313576083793948,-0.00896691692897716,0.0280528593990031
"mode.HabitatWoodland",0.0159698343875688,0.0104144611009333,1.53342878069204,0.1268785764676,-0.00444250937026043,0.0363821781453979
"mode.Primary.LifestyleAquatic",-0.00510896113534902,0.00680246162807665,-0.751045932293416,0.453579288693605,-0.0184417859263793,0.00822386365568122
"mode.Primary.LifestyleGeneralist",-0.0114904658839492,0.00645744671424987,-1.77941319416431,0.0768138344611266,-0.0241470614438789,0.00116612967598058
"mode.Primary.LifestyleInsessorial",-0.0102956897248467,0.00536486036978629,-1.91909742569065,0.0565111060084887,-0.0208108160496278,0.000219436599934484
"mode.Primary.LifestyleTerrestrial",-0.00684211401982401,0.00572539163127752,-1.19504733657797,0.233598277965562,-0.0180638816171279,0.00437965357747992
"mean.Latitude.span",0.00202427853252204,0.00421386082533003,0.48038571192334,0.631520704229842,-0.00623488868512482,0.0102834457501689
"mean.Centroid.Latitude",-0.00275013754537795,0.00255026975075118,-1.07837123683402,0.282272155004985,-0.00774866625685026,0.00224839116609437
"mean.Centroid.Longitude",0.00163453236337069,0.0023544588294879,0.694228475307934,0.488409794505756,-0.00298020694242559,0.00624927166916697
"mean.devmode",0.00127219238556782,0.00439401491594383,0.289528463126429,0.772501223273807,-0.00734007684968209,0.00988446162081774
