"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",-0.0694637856546401,0.00936020497789022,-7.42118210217841,4.08746910316021e-12,-0.0878097874113049,-0.0511177838979753
"mean.beak.size.pc1",0.00183523713363334,0.00417474004958715,0.439605127944393,0.660736214945798,-0.00634725336355747,0.0100177276308242
"mean.Tarsus.Length",-0.00755936356054227,0.00463575262335875,-1.63066586479442,0.104662133337078,-0.0166454387023254,0.00152671158124087
"mean.Wing.Length",0.0102648343099091,0.00553898390221976,1.85319807587731,0.0654465582131678,-0.000591574138441653,0.0211212427582598
"mean.Hand.Wing.Index",-0.00455043753498218,0.00298187517655338,-1.52603219972535,0.128709634185769,-0.0103949128810268,0.00129403781106245
"mean.Tail.Length",-0.00903088522230901,0.00418963896042246,-2.15552827048333,0.0324123217262945,-0.017242577584737,-0.000819192859880986
"mean.Mass",0.00269296368200198,0.0107245875460107,0.251101841487947,0.802014055978387,-0.018327227908179,0.0237131552721829
"mean.Habitat.Density",0.00417279911276089,0.00346486378899881,1.20431837061238,0.230005073744381,-0.00261833391367677,0.0109639321391985
"mean.Migration",0.00288639353399702,0.00270405741657571,1.06743056427116,0.287168401881243,-0.00241355900249137,0.00818634607048541
"mean.Brain.Mass..g.",-0.00178835177515899,0.00712561746115909,-0.250974990575496,0.802111980276078,-0.0157545619990308,0.0121778584487128
"mean.clutch.size",-0.00183495964486835,0.00275020044593284,-0.667209420164993,0.505469737760674,-0.00722535251889671,0.00355543322916
"mean.Maximum.longevity",-0.00170895530930752,0.00631929390149105,-0.270434535242029,0.787127435650645,-0.01409477135623,0.0106768607376149
"mean.GenLength",0.00381899198960832,0.00776896363852651,0.491570326146184,0.623605840163018,-0.0114081767419036,0.0190461607211203
"mean.Range.Size",-0.00367437967166895,0.00357099297685741,-1.02895180569706,0.30484571775798,-0.0106735259063095,0.00332476656297157
"mean.Annualtemp",0.00472257084572549,0.00249921377472332,1.88962260591266,0.0603725102386692,-0.000175888152732223,0.00962102984418321
"mean.AnnualPrecipitation",-0.00363141180773336,0.00287075254380067,-1.26496859354016,0.2074736662418,-0.00925808679358267,0.00199526317811595
"mean.Abundance.estimate.1.1.matched",-0.00107023224885134,0.00287877380170704,-0.371766704357501,0.710492016488146,-0.00671262890019714,0.00457216440249446
"mode.HabitatForest",0.0109247911976576,0.0087586928988254,1.24730839679545,0.213861117518276,-0.00624224688404014,0.0280918292793554
"mode.HabitatGrassland",0.00400297097697577,0.00829393781117155,0.482638171169304,0.629923269216405,-0.0122531471329205,0.020259089086872
"mode.HabitatHuman Modified",0.024825253514521,0.0145007606205286,1.71199664377441,0.0885730001057093,-0.00359623730171499,0.053246744330757
"mode.HabitatMarine",0.0031392232000416,0.00843804199586392,0.372032184905024,0.710294682741445,-0.0133993391118517,0.0196777855119349
"mode.HabitatRiverine",0.00461109709673626,0.0116917109331956,0.39439027556217,0.693747187946289,-0.0183046563323272,0.0275268505257997
"mode.HabitatShrubland",-0.000208156277966376,0.00896434433158964,-0.0232204688114054,0.981499437792964,-0.0177782711678821,0.0173619586119493
"mode.HabitatWetland",0.0122491825779914,0.00810304698185578,1.51167611460473,0.132322565971511,-0.00363278950644598,0.0281311546624287
"mode.HabitatWoodland",0.0135736507697114,0.00914123006785254,1.48488230456496,0.139276933054419,-0.0043431601632796,0.0314904617027024
"mode.Primary.LifestyleAquatic",0.00307705717492157,0.00584778538042026,0.526191878591215,0.599385134462297,-0.00838460217070213,0.0145387165205453
"mode.Primary.LifestyleGeneralist",0.0112306257484832,0.00566528978633515,1.98235680292504,0.0489197192773805,0.000126657767266324,0.0223345937297001
"mode.Primary.LifestyleInsessorial",0.00235191500012142,0.00460979733770247,0.510199218713077,0.610520077561979,-0.00668328778177542,0.0113871177820183
"mode.Primary.LifestyleTerrestrial",0.00392457602934935,0.00497045211481507,0.789581297373664,0.430783152542973,-0.00581751011568817,0.0136666621743869
"mean.Latitude.span",0.00173893124584888,0.00368040652566382,0.472483469889305,0.637138634482049,-0.00547466554445221,0.00895252803614997
"mean.Centroid.Latitude",0.0020287513030171,0.00228649515529253,0.887275574724558,0.376082586109361,-0.00245277920135626,0.00651028180739045
"mean.Centroid.Longitude",-0.00163159028003605,0.00199765912023818,-0.81675109807599,0.415121184700844,-0.00554700215570288,0.00228382159563078
"mean.devmode",-0.00164853437993145,0.00334013728755943,-0.493552880617073,0.622207397763729,-0.00819520346354794,0.00489813470368503
