"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",0.0510506582120736,0.0378019789137775,1.350475813145,0.178513087164257,-0.0230412204589302,0.125142536883077
"mean.beak.size.pc1",0.00857848179293049,0.0160068509355489,0.535925637558035,0.592653697417712,-0.0227949460407454,0.0399519096266064
"mean.Tarsus.Length",-0.00552735735424926,0.0179934718662494,-0.307186817271046,0.759046691885265,-0.0407945622120981,0.0297398475035995
"mean.Wing.Length",-0.0203045242736511,0.0213037237209612,-0.953097427454572,0.341784336247742,-0.0620598227667352,0.0214507742194329
"mean.Hand.Wing.Index",0.00315177055984911,0.0121847495799486,0.258665189560867,0.796181143920434,-0.0207303386168502,0.0270338797365485
"mean.Tail.Length",0.0201953277566236,0.0157289173278597,1.28396172067437,0.200761061925149,-0.0106333502059814,0.0510240057192286
"mean.Mass",0.0316254176952999,0.0406249272362831,0.778473214520728,0.437284632973366,-0.0479994396878149,0.111250275078415
"mean.Habitat.Density",0.00901380534243061,0.0120781497624174,0.74629024475902,0.456439390796378,-0.0146593681919076,0.0326869788767688
"mean.Migration",-0.00545050743050134,0.0094151506222007,-0.578908150194557,0.563355318056556,-0.0239042026500147,0.013003187789012
"mean.Brain.Mass..g.",-0.017875541680901,0.0264258062820378,-0.676442621660003,0.499604502574245,-0.0696701219936951,0.0339190386318931
"mean.clutch.size",0.00709022339946965,0.0104223181604629,0.680292358217049,0.497169825881199,-0.0133375201950376,0.0275179669939768
"mean.Maximum.longevity",0.0125929073604198,0.0226473514927716,0.556043269096571,0.578853159974018,-0.0317959015654126,0.0569817162862523
"mean.GenLength",-0.0216031928182395,0.0282885371872246,-0.763673026825712,0.446034941823919,-0.0770487257051998,0.0338423400687207
"mean.Range.Size",-0.00958614633436073,0.0132700498591206,-0.722389624464905,0.470967134809265,-0.0355954440582372,0.0164231513895157
"mean.Annualtemp",-0.0224706451859783,0.00900188249015076,-2.49621623150092,0.0134270000885876,-0.0401143348666737,-0.00482695550528277
"mean.AnnualPrecipitation",0.0187165607968988,0.0102835590685306,1.82004699658649,0.0703680199102422,-0.00143921497742111,0.0388723365712188
"mean.Abundance.estimate.1.1.matched",0.0193103972435488,0.0105350751679053,1.83296245501667,0.0684154156876391,-0.00133835008554549,0.0399591445726432
"mode.HabitatForest",-0.0170125575598631,0.0317934102391569,-0.535096972356567,0.59322540284789,-0.0793276416286106,0.0453025265088844
"mode.HabitatGrassland",-0.00194704171904694,0.0299527684904596,-0.0650037314469646,0.948241217452687,-0.0606544679603479,0.056760384522254
"mode.HabitatHuman Modified",-0.0436080516439468,0.0568367814193467,-0.767250547180052,0.443910640413864,-0.155008143225866,0.0677920399379728
"mode.HabitatMarine",-0.028022337462689,0.0303823906819396,-0.922321674947933,0.357562092578523,-0.0875718231992907,0.0315271482739126
"mode.HabitatRiverine",-0.022223670283264,0.0420541209999677,-0.528454043380935,0.597817609319853,-0.104649747443201,0.0602024068766727
"mode.HabitatShrubland",0.00973399827344605,0.0324054236586615,0.300381762509199,0.764223252852408,-0.0537806320975305,0.0732486286444226
"mode.HabitatWetland",-0.0397207342004544,0.0299852479205571,-1.32467586413461,0.186912678372911,-0.0984918201247463,0.0190503517238374
"mode.HabitatWoodland",-0.0263820013181985,0.0330954766982512,-0.797148249554977,0.42638682795947,-0.091249135646771,0.0384851330103739
"mode.Primary.LifestyleAquatic",-0.00864591480615043,0.0215771582733468,-0.400697566223551,0.689105174011035,-0.0509371450219101,0.0336453154096093
"mode.Primary.LifestyleGeneralist",-0.0456797438237734,0.0205148555990593,-2.22666660280407,0.0271760292072419,-0.0858888607979298,-0.00547062684961713
"mode.Primary.LifestyleInsessorial",-0.0143877803557957,0.0170254954351917,-0.845072638888157,0.399161869637427,-0.0477577514087715,0.01898219069718
"mode.Primary.LifestyleTerrestrial",-0.0137257432805639,0.0181803033783629,-0.754978780876642,0.451221767666694,-0.0493591379021552,0.0219076513410273
"mean.Latitude.span",-0.00987777022230729,0.0133877687369797,-0.737820499918174,0.461558375833733,-0.0361177969467876,0.016362256502173
"mean.Centroid.Latitude",-0.0122600101132623,0.00811064224576223,-1.51159547441118,0.132343081735438,-0.0281568689149563,0.00363684868843162
"mean.Centroid.Longitude",0.00363646127492823,0.00747536615597157,0.486459284943963,0.627217340142867,-0.011015256390776,0.0182881789406325
"mean.devmode",0.0201257492847715,0.0138741374268239,1.45059463270566,0.148586161040664,-0.00706756007180329,0.0473190586413463
