"","Overall"
"mean.beak.size.pc1",38.4663523032892
"mean.Tarsus.Length",71.5155238397537
"mean.Wing.Length",62.0562749658251
"mean.Hand.Wing.Index",31.6134419489655
"mean.Tail.Length",32.7312904005574
"mean.Mass",100
"mean.Habitat.Density",38.5736144899289
"mean.Migration",15.8440192509408
"mean.Brain.Mass..g.",46.7988039110942
"mean.clutch.size",28.3240222666735
"mean.Maximum.longevity",78.5294813874857
"mean.GenLength",52.7391441720724
"mean.Range.Size",28.1374714966842
"mean.Annualtemp",21.5591760040535
"mean.AnnualPrecipitation",22.1201485203629
"mean.Abundance.estimate.1.1.matched",31.5794612288741
"mode.HabitatForest",6.63170010253265
"mode.HabitatGrassland",1.38988645144303
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",1.05519768725357
"mode.HabitatRiverine",0.180379018525653
"mode.HabitatShrubland",0.47861934785156
"mode.HabitatWetland",6.23029148120285
"mode.HabitatWoodland",0.698772340644789
"mode.Trophic.LevelHerbivore",3.30312124262125
"mode.Trophic.LevelOmnivore",3.07272883362556
"mode.Trophic.LevelScavenger",0.0086847289960632
"mode.Primary.LifestyleAquatic",0.467214150031237
"mode.Primary.LifestyleGeneralist",0.782537274440605
"mode.Primary.LifestyleInsessorial",17.6840280104427
"mode.Primary.LifestyleTerrestrial",6.49821902527361
"mean.Latitude.span",39.0856870847395
"mean.Centroid.Latitude",16.1449704055515
"mean.Centroid.Longitude",45.9745396418542
