"","Overall"
"mean.beak.size.pc1",34.2848791767748
"mean.Tarsus.Length",43.293605670176
"mean.Wing.Length",38.4392720071991
"mean.Hand.Wing.Index",28.6397391779767
"mean.Tail.Length",29.6313006630746
"mean.Mass",41.1957787199944
"mean.Habitat.Density",22.0609690703526
"mean.Migration",18.975049545168
"mean.Brain.Mass..g.",35.2562647750044
"mean.clutch.size",29.9733227145627
"mean.Maximum.longevity",40.826994177168
"mean.GenLength",52.7251113985959
"mean.Range.Size",34.2795275613873
"mean.Annualtemp",32.7199330171635
"mean.AnnualPrecipitation",41.4793601458323
"mean.Abundance.estimate.1.1.matched",31.4838783054126
"mode.HabitatForest",4.05893747503288
"mode.HabitatGrassland",1.51382630710315
"mode.HabitatHuman Modified",0.0274264412128273
"mode.HabitatMarine",0.275263426972381
"mode.HabitatRiverine",1.43673364534071
"mode.HabitatShrubland",2.27090242104745
"mode.HabitatWetland",0.437929256746909
"mode.HabitatWoodland",6.8324104919564
"mode.Trophic.LevelHerbivore",3.41247042821394
"mode.Trophic.LevelOmnivore",3.901872668275
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.321454289440945
"mode.Primary.LifestyleGeneralist",3.70165223509385
"mode.Primary.LifestyleInsessorial",4.19490912662084
"mode.Primary.LifestyleTerrestrial",3.26357465234674
"mean.Latitude.span",43.3702343621458
"mean.Centroid.Latitude",28.1345411514555
"mean.Centroid.Longitude",100
"mean.devmode",41.4308018313406
