"","Overall"
"mean.beak.size.pc1",33.588153330673
"mean.Tarsus.Length",30.451992589053
"mean.Wing.Length",33.8844280443117
"mean.Hand.Wing.Index",34.5262190568736
"mean.Tail.Length",24.1294776278183
"mean.Mass",33.435922183408
"mean.Habitat.Density",28.6387651384307
"mean.Migration",17.5474573813775
"mean.Brain.Mass..g.",40.7204297789391
"mean.clutch.size",52.3215666838065
"mean.Maximum.longevity",49.5252756206527
"mean.GenLength",49.3074857117483
"mean.Range.Size",27.5800042684092
"mean.Annualtemp",25.9756403553102
"mean.AnnualPrecipitation",73.6823085733554
"mean.Abundance.estimate.1.1.matched",25.9787494771533
"mode.HabitatForest",4.10047886971178
"mode.HabitatGrassland",1.31897366547895
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",0.748937744803828
"mode.HabitatRiverine",0.0487613847727946
"mode.HabitatShrubland",0.7933418026653
"mode.HabitatWetland",0.611801491517927
"mode.HabitatWoodland",12.349449087683
"mode.Trophic.LevelHerbivore",4.74277246785773
"mode.Trophic.LevelOmnivore",3.42060097640044
"mode.Trophic.LevelScavenger",0.0137145800844942
"mode.Primary.LifestyleAquatic",0.268913466537433
"mode.Primary.LifestyleGeneralist",2.18942567030383
"mode.Primary.LifestyleInsessorial",4.92077675552839
"mode.Primary.LifestyleTerrestrial",2.678891841943
"mean.Latitude.span",29.590301914498
"mean.Centroid.Latitude",27.3983750855848
"mean.Centroid.Longitude",100
"mean.devmode",54.7016206163361
