"","Overall"
"mean.beak.size.pc1",41.3704721264527
"mean.Tarsus.Length",43.8945346230127
"mean.Wing.Length",41.0283884420394
"mean.Hand.Wing.Index",44.0347430589965
"mean.Tail.Length",43.870075499458
"mean.Mass",44.2873490486338
"mean.Habitat.Density",45.4459769764543
"mean.Migration",27.6987532276942
"mean.Brain.Mass..g.",36.6724995255178
"mean.clutch.size",56.4780779429207
"mean.Maximum.longevity",46.7270853053175
"mean.GenLength",47.7067166028967
"mean.Range.Size",41.9720091722042
"mean.Annualtemp",46.8956070977396
"mean.AnnualPrecipitation",84.148514440057
"mean.Abundance.estimate.1.1.matched",42.9755071609668
"mode.HabitatForest",4.77100529779533
"mode.HabitatGrassland",1.84559345277379
"mode.HabitatHuman Modified",0.0560270335568978
"mode.HabitatMarine",0.723156541395825
"mode.HabitatRiverine",0.124754086862075
"mode.HabitatShrubland",9.08260197605977
"mode.HabitatWetland",3.50568106324929
"mode.HabitatWoodland",9.17671377106391
"mode.Trophic.LevelHerbivore",15.1522381273835
"mode.Trophic.LevelOmnivore",5.76949945631992
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.701726793590339
"mode.Primary.LifestyleGeneralist",1.71743995664303
"mode.Primary.LifestyleInsessorial",8.91597852479189
"mode.Primary.LifestyleTerrestrial",8.2063172789917
"mean.Latitude.span",49.0676543472463
"mean.Centroid.Latitude",48.0372242928469
"mean.Centroid.Longitude",100
"mean.devmode",91.8296991859296
