"","Overall"
"mean.beak.size.pc1",60.4708264838936
"mean.Tarsus.Length",66.0313782316952
"mean.Wing.Length",70.1759020808646
"mean.Hand.Wing.Index",70.0489586537006
"mean.Tail.Length",48.0424399942923
"mean.Mass",76.8260352996515
"mean.Habitat.Density",77.3260889666589
"mean.Migration",52.6576732605261
"mean.Brain.Mass..g.",66.1240449743373
"mean.clutch.size",45.6016768599637
"mean.Maximum.longevity",89.3945356350385
"mean.GenLength",81.3399956799064
"mean.Range.Size",65.0005315109162
"mean.Annualtemp",43.7529547039937
"mean.AnnualPrecipitation",46.0996019739833
"mean.Abundance.estimate.1.1.matched",47.3714863569433
"mode.HabitatForest",19.1726513365515
"mode.HabitatGrassland",5.91265311855845
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",21.5811145404008
"mode.HabitatRiverine",1.81610588027283
"mode.HabitatShrubland",6.61131396885747
"mode.HabitatWetland",10.6700036604453
"mode.HabitatWoodland",3.36621324667161
"mode.Trophic.LevelHerbivore",23.0371339636733
"mode.Trophic.LevelOmnivore",9.99881860053906
"mode.Trophic.LevelScavenger",0.0207954917855835
"mode.Primary.LifestyleAquatic",4.33821303962628
"mode.Primary.LifestyleGeneralist",3.06534919315911
"mode.Primary.LifestyleInsessorial",14.1686222061022
"mode.Primary.LifestyleTerrestrial",10.6620866871579
"mean.Latitude.span",76.494671735731
"mean.Centroid.Latitude",47.9935919765459
"mean.Centroid.Longitude",50.5058388102095
"mean.devmode",100
