"","Overall"
"mean.beak.size.pc1",64.0292193365011
"mean.Tarsus.Length",67.073528092849
"mean.Wing.Length",54.2167889340837
"mean.Hand.Wing.Index",76.6346481065142
"mean.Tail.Length",55.2438627211584
"mean.Mass",50.4201618399138
"mean.Habitat.Density",61.3961407949443
"mean.Migration",51.6739208815124
"mean.Brain.Mass..g.",50.4887589565215
"mean.clutch.size",42.1335315078988
"mean.Maximum.longevity",64.9041830113219
"mean.GenLength",64.1374804328793
"mean.Range.Size",63.3061071321114
"mean.Annualtemp",57.1024104230779
"mean.AnnualPrecipitation",55.2007591806637
"mean.Abundance.estimate.1.1.matched",56.4977773934762
"mode.HabitatForest",6.66102780377655
"mode.HabitatGrassland",3.52012781552617
"mode.HabitatHuman Modified",0.0346436697528657
"mode.HabitatMarine",2.04932583527887
"mode.HabitatRiverine",0.0495923367130942
"mode.HabitatShrubland",4.78029590170489
"mode.HabitatWetland",3.26026905019481
"mode.HabitatWoodland",3.3247467331419
"mode.Trophic.LevelHerbivore",21.2854551244244
"mode.Trophic.LevelOmnivore",6.55365995290255
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",2.29374076199693
"mode.Primary.LifestyleGeneralist",6.37428452315866
"mode.Primary.LifestyleInsessorial",11.443236115918
"mode.Primary.LifestyleTerrestrial",6.00724409045237
"mean.Latitude.span",55.4240504313338
"mean.Centroid.Latitude",57.6040644483424
"mean.Centroid.Longitude",100
"mean.devmode",53.9587794922503
