"","Overall"
"mean.beak.size.pc1",80.5722180738156
"mean.Tarsus.Length",83.625810729784
"mean.Wing.Length",96.2001693999443
"mean.Hand.Wing.Index",83.4821310435146
"mean.Tail.Length",79.7148471491111
"mean.Mass",100
"mean.Habitat.Density",46.895081592059
"mean.Migration",46.3311851518204
"mean.Brain.Mass..g.",92.2132941224
"mean.clutch.size",57.9817840328534
"mean.Maximum.longevity",85.3020397685226
"mean.GenLength",81.5323966507684
"mean.Range.Size",67.324692312833
"mean.Annualtemp",62.3537174934813
"mean.AnnualPrecipitation",66.8227202791026
"mean.Abundance.estimate.1.1.matched",58.4208418124222
"mode.HabitatForest",11.3805742849007
"mode.HabitatGrassland",13.9474861231461
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",8.21340873316158
"mode.HabitatRiverine",1.19965577281285
"mode.HabitatShrubland",6.71344931338294
"mode.HabitatWetland",9.78977810394312
"mode.HabitatWoodland",2.55301281852983
"mode.Trophic.LevelHerbivore",8.84464847305211
"mode.Trophic.LevelOmnivore",10.0934506799951
"mode.Trophic.LevelScavenger",0.517362385223929
"mode.Primary.LifestyleAquatic",6.6579836328899
"mode.Primary.LifestyleGeneralist",4.86430892618411
"mode.Primary.LifestyleInsessorial",15.412087370205
"mode.Primary.LifestyleTerrestrial",9.41903884356862
"mean.Latitude.span",63.5761191393423
"mean.Centroid.Latitude",53.9135453371475
"mean.Centroid.Longitude",60.5648252711434
