"","Overall"
"mean.beak.size.pc1",50.3964896132248
"mean.Tarsus.Length",44.0044462180221
"mean.Wing.Length",47.8925323460526
"mean.Hand.Wing.Index",55.311002375697
"mean.Tail.Length",46.3476338147864
"mean.Mass",48.1156248209078
"mean.Habitat.Density",41.2914332433308
"mean.Migration",32.8338453664918
"mean.Brain.Mass..g.",45.5605268008798
"mean.clutch.size",100
"mean.Maximum.longevity",56.0423194226017
"mean.GenLength",56.6862750495465
"mean.Range.Size",53.1757774299238
"mean.Annualtemp",63.0712467789365
"mean.AnnualPrecipitation",85.274639416935
"mean.Abundance.estimate.1.1.matched",64.3142830331043
"mode.HabitatForest",4.13849420593022
"mode.HabitatGrassland",1.09279501150495
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",2.9504375365506
"mode.HabitatRiverine",0.380437041550913
"mode.HabitatShrubland",1.13857169244669
"mode.HabitatWetland",8.08899033452067
"mode.HabitatWoodland",10.6025886673486
"mode.Trophic.LevelHerbivore",6.76157696772415
"mode.Trophic.LevelOmnivore",4.17432881439145
"mode.Trophic.LevelScavenger",0.0255101285108622
"mode.Primary.LifestyleAquatic",2.1100071934701
"mode.Primary.LifestyleGeneralist",5.06455863971265
"mode.Primary.LifestyleInsessorial",4.31620294401491
"mode.Primary.LifestyleTerrestrial",5.25070360744033
"mean.Latitude.span",49.6625699886456
"mean.Centroid.Latitude",55.5396020367247
"mean.Centroid.Longitude",94.1976699166599
