"","Overall"
"mean.beak.size.pc1",40.718808342777
"mean.Tarsus.Length",32.1489718954955
"mean.Wing.Length",39.0451934719869
"mean.Hand.Wing.Index",39.275927035846
"mean.Tail.Length",45.8484035890161
"mean.Mass",38.254228879248
"mean.Habitat.Density",24.2371923829876
"mean.Migration",29.3866226748976
"mean.Brain.Mass..g.",40.3010144062051
"mean.clutch.size",55.6377645063508
"mean.Maximum.longevity",38.6599975061622
"mean.GenLength",30.1987023725931
"mean.Range.Size",50.1145364073701
"mean.Annualtemp",53.0113599850701
"mean.AnnualPrecipitation",56.3787212725995
"mean.Abundance.estimate.1.1.matched",63.8020323385784
"mode.HabitatForest",3.99428505298266
"mode.HabitatGrassland",2.60740142286448
"mode.HabitatHuman Modified",0.213912774657413
"mode.HabitatMarine",1.42554913594671
"mode.HabitatRiverine",1.0613926443365
"mode.HabitatShrubland",1.49605724312243
"mode.HabitatWetland",2.67763562565903
"mode.HabitatWoodland",2.30963838112882
"mode.Trophic.LevelHerbivore",4.80971547195452
"mode.Trophic.LevelOmnivore",2.70632965988416
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",1.08840688879083
"mode.Primary.LifestyleGeneralist",2.4406243866944
"mode.Primary.LifestyleInsessorial",3.59879520258221
"mode.Primary.LifestyleTerrestrial",3.20892331722844
"mean.Latitude.span",40.7904432793935
"mean.Centroid.Latitude",38.7759740722129
"mean.Centroid.Longitude",100
"mean.devmode",70.4219112874854
