"","Overall"
"mean.beak.size.pc1",34.114174789082
"mean.Tarsus.Length",29.1539824115805
"mean.Wing.Length",45.0616263059401
"mean.Hand.Wing.Index",34.0875288681332
"mean.Tail.Length",57.2815425917979
"mean.Mass",36.735533229165
"mean.Habitat.Density",47.2616041786413
"mean.Migration",27.5311602869299
"mean.Brain.Mass..g.",33.61750046387
"mean.clutch.size",34.5100572470423
"mean.Maximum.longevity",47.1941716583092
"mean.GenLength",39.4527596696187
"mean.Range.Size",31.4916354052728
"mean.Annualtemp",28.6999661692292
"mean.AnnualPrecipitation",39.8791359747885
"mean.Abundance.estimate.1.1.matched",56.1988798857756
"mode.HabitatForest",3.14518209284888
"mode.HabitatGrassland",3.31514969121466
"mode.HabitatHuman Modified",0.0349127341481799
"mode.HabitatMarine",0.0371261897022942
"mode.HabitatRiverine",0.0596291289494603
"mode.HabitatShrubland",2.30759835025811
"mode.HabitatWetland",1.85710718719445
"mode.HabitatWoodland",1.29584011747689
"mode.Trophic.LevelHerbivore",3.35814629283789
"mode.Trophic.LevelOmnivore",3.89126067660275
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.0569445328560393
"mode.Primary.LifestyleGeneralist",2.42698149301624
"mode.Primary.LifestyleInsessorial",3.14079895954654
"mode.Primary.LifestyleTerrestrial",2.94871218309091
"mean.Latitude.span",36.5259927084136
"mean.Centroid.Latitude",31.3097326856529
"mean.Centroid.Longitude",100
