"","Overall"
"mean.beak.size.pc1",61.2404308508319
"mean.Tarsus.Length",32.827048183519
"mean.Wing.Length",47.4666034822731
"mean.Hand.Wing.Index",30.3085329688591
"mean.Tail.Length",27.574196691577
"mean.Mass",49.8826426385923
"mean.Habitat.Density",14.9880735837996
"mean.Migration",19.6116702368238
"mean.Brain.Mass..g.",31.3926475456351
"mean.clutch.size",31.2613905542766
"mean.Maximum.longevity",33.4454163378612
"mean.GenLength",59.4449920226159
"mean.Range.Size",27.6228561753239
"mean.Annualtemp",31.279843785192
"mean.AnnualPrecipitation",22.0567004010424
"mean.Abundance.estimate.1.1.matched",30.9318977529742
"mode.HabitatForest",1.90312694567296
"mode.HabitatGrassland",2.11078619458954
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",0.137063196064113
"mode.HabitatRiverine",0.164876064746301
"mode.HabitatShrubland",3.22435933452294
"mode.HabitatWetland",0.54168027108767
"mode.HabitatWoodland",1.12269573915032
"mode.Trophic.LevelHerbivore",3.46759967951884
"mode.Trophic.LevelOmnivore",2.55983510994726
"mode.Trophic.LevelScavenger",0.00281166566895719
"mode.Primary.LifestyleAquatic",0.300398812346314
"mode.Primary.LifestyleGeneralist",4.56394775398632
"mode.Primary.LifestyleInsessorial",3.02893452008846
"mode.Primary.LifestyleTerrestrial",2.342079828423
"mean.Latitude.span",23.5176939175273
"mean.Centroid.Latitude",36.6370114494778
"mean.Centroid.Longitude",100
