"","Overall"
"mean.beak.size.pc1",60.2927893364821
"mean.Tarsus.Length",30.9225112149192
"mean.Wing.Length",100
"mean.Hand.Wing.Index",42.0973411466054
"mean.Tail.Length",26.5867701779137
"mean.Mass",95.9240697202527
"mean.Habitat.Density",12.5959764807342
"mean.Migration",7.08602821970805
"mean.Brain.Mass..g.",36.7243689435751
"mean.clutch.size",8.30789605230346
"mean.Maximum.longevity",55.0060293108665
"mean.GenLength",57.2594920580951
"mean.Range.Size",15.3782616229187
"mean.Annualtemp",10.7988294966153
"mean.AnnualPrecipitation",9.51515761292828
"mean.Abundance.estimate.1.1.matched",12.7543452983612
"mode.HabitatForest",2.3163141491065
"mode.HabitatGrassland",0.991924047637482
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",1.09607992919427
"mode.HabitatRiverine",0.124932442576983
"mode.HabitatShrubland",1.30487352429956
"mode.HabitatWetland",0.915262046310837
"mode.HabitatWoodland",1.82357066481861
"mode.Trophic.LevelHerbivore",1.10688316954719
"mode.Trophic.LevelOmnivore",4.7840431705447
"mode.Trophic.LevelScavenger",0.000406607774352377
"mode.Primary.LifestyleAquatic",0.442006060824637
"mode.Primary.LifestyleGeneralist",0.545767859683487
"mode.Primary.LifestyleInsessorial",3.56751359952045
"mode.Primary.LifestyleTerrestrial",1.20769261733126
"mean.Latitude.span",23.3042044847887
"mean.Centroid.Latitude",9.63783465807087
"mean.Centroid.Longitude",20.6673362217397
"mean.devmode",89.5101517549442
